round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,10.174,10.12,49.40143275260925,0.0,True,0.1,10,0,8
2,21.346,22.509999999999998,47.833693504333496,-0.8056686279296874,True,0.1,10,0,8
3,16.022,16.54,47.74944829940796,0.49572702026367194,True,0.1,10,0,8
4,27.592,28.199999999999996,48.41106200218201,-0.22198146667480473,True,0.1,10,0,8
5,19.586000000000002,20.72,49.04606819152832,0.10067674255371095,True,0.1,10,0,8
6,33.528000000000006,34.72,48.1303505897522,-0.20153218078613283,True,0.1,10,0,8
7,24.91,26.290000000000003,48.76130270957947,0.17382339172363287,True,0.1,10,0,8
8,34.596,36.32,49.563820600509644,-0.1167457427978515,True,0.1,10,0,8
9,31.022,32.34,50.29965329170227,0.19789300842285149,True,0.1,10,0,8
10,34.336,35.13,49.5514600276947,-0.021561340332031297,True,0.1,10,0,8
11,37.05,38.23,47.746543645858765,-0.036663488769531224,True,0.1,10,0,8
12,42.278,43.64,48.741114377975464,-0.11347787780761717,True,0.1,10,0,8
13,42.292,44.32,51.25949048995972,-0.042907138061523395,True,0.1,10,0,8
14,43.828,45.94,48.76664185523987,-0.010771356201171933,True,0.1,10,0,8
15,43.604,44.98,48.5785813331604,-0.014024389648437463,True,0.1,10,0,8
16,45.885999999999996,47.67,50.26634430885315,-0.029465621948242184,True,0.1,10,0,8
17,41.154,42.63,50.5659716129303,0.05730202331542968,True,0.1,10,0,8
18,46.028000000000006,47.53,49.71195363998413,0.021741455078125017,True,0.1,10,0,8
19,42.494,43.769999999999996,50.114229679107666,0.022802880859374985,True,0.1,10,0,8
20,48.63,49.6,50.29198408126831,-0.021131051635742183,True,0.1,10,0,8
21,42.054,43.38,51.057573080062866,0.05731392211914064,True,0.1,10,0,8
22,49.452,50.55,50.3482141494751,-0.007950994873046869,True,0.1,10,0,8
23,44.546,45.08,50.28006720542908,0.04647268371582025,True,0.1,10,0,8
24,49.296,50.44,49.18852424621582,0.00596151123046873,True,0.1,10,0,8
25,46.842,47.53,51.30990266799927,0.0055293762207031085,True,0.1,10,0,8
26,49.954,50.74999999999999,52.55827236175537,0.004630673217773396,True,0.1,10,0,8
27,45.984,46.12,49.77883577346802,0.04085863342285152,True,0.1,10,0,8
28,50.168,50.78,50.03215026855469,0.003356338500976541,True,0.1,10,0,8
29,48.016,47.72,49.713680028915405,-0.016237084960937544,True,0.1,10,0,8
30,51.236000000000004,51.22,50.47449088096619,-0.003299807739257776,True,0.1,10,0,8
31,49.01,48.15,50.65651750564575,0.0031657836914062098,True,0.1,10,0,8
32,51.9,52.300000000000004,50.41256141662598,-0.017787545776367118,True,0.1,10,0,8
33,50.512,50.019999999999996,49.99016213417053,-0.013010961914062591,True,0.1,10,0,8
