round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
164,95.02000000000001,44.06,54.062727212905884,0.16756636657714843,True,0.5,10,0,8
165,95.988,44.87,56.25498008728027,0.16505567016601558,True,0.5,10,0,8
166,96.406,44.68,52.81842565536499,0.15925736694335946,True,0.5,10,0,8
167,95.814,44.519999999999996,53.213234186172485,0.16815637207031245,True,0.5,10,0,8
168,95.438,44.31,52.991681814193726,0.17583581542968751,True,0.5,10,0,8
169,96.21,44.9,52.85167956352234,0.16227191162109386,True,0.5,10,0,8
170,95.562,44.35,53.5919075012207,0.1777965148925781,True,0.5,10,0,8
171,95.67,44.34,53.347912549972534,0.17331143188476564,True,0.5,10,0,8
172,96.568,44.59,52.85815620422363,0.16310706176757828,True,0.5,10,0,8
173,95.64,44.4,53.78837537765503,0.1581896484375,True,0.5,10,0,8
174,95.42399999999999,44.5,53.38134217262268,0.16120081481933593,True,0.5,10,0,8
175,96.27,45.01,53.588507652282715,0.14516103515625015,True,0.5,10,0,8
176,94.932,44.84,53.503986120224,0.13366172790527334,True,0.5,10,0,8
177,96.242,44.5,54.28518795967102,0.15015031127929684,True,0.5,10,0,8
178,95.55799999999999,44.48,53.54292893409729,0.15651254577636725,True,0.5,10,0,8
179,95.458,44.42,52.98436951637268,0.15791531982421878,True,0.5,10,0,8
180,96.02000000000001,44.25,53.55819821357727,0.1583110656738281,True,0.5,10,0,8
181,96.162,44.09,53.72134613990784,0.1622992614746094,True,0.5,10,0,8
182,95.864,44.769999999999996,52.74469494819641,0.14524898376464837,True,0.5,10,0,8
183,96.044,44.31,53.78528833389282,0.16611010437011728,True,0.5,10,0,8
184,96.494,44.879999999999995,53.9651517868042,0.1533601989746093,True,0.5,10,0,8
185,96.098,44.879999999999995,53.646270990371704,0.13649232482910162,True,0.5,10,0,8
186,96.5,44.82,53.280638694763184,0.14830026550292974,True,0.5,10,0,8
187,96.134,44.9,53.430805921554565,0.1558955444335938,True,0.5,10,0,8
188,96.00999999999999,44.440000000000005,55.55513572692871,0.16047383422851552,True,0.5,10,0,8
189,95.852,44.39,53.637322187423706,0.1530026000976564,True,0.5,10,0,8
190,96.06,44.74,53.807894468307495,0.13882565002441405,True,0.5,10,0,8
191,94.602,44.13,53.10497999191284,0.1642040344238281,True,0.5,10,0,8
192,95.768,44.49,53.363486528396606,0.14185910644531258,True,0.5,10,0,8
193,95.588,44.48,53.87930488586426,0.15652397155761727,True,0.5,10,0,8
194,95.406,44.55,53.16473031044006,0.14547090148925781,True,0.5,10,0,8
195,96.3,44.73,53.632527351379395,0.14582790527343742,True,0.5,10,0,8
196,95.222,44.83,53.46476626396179,0.12823728942871107,True,0.5,10,0,8
197,96.39,44.55,53.601752281188965,0.1425470062255859,True,0.5,10,0,8
198,95.96000000000001,44.4,53.811768770217896,0.14245904846191415,True,0.5,10,0,8
199,94.946,44.04,53.04661440849304,0.16016867675781254,True,0.5,10,0,8
200,95.516,44.47,53.5901300907135,0.15004635620117188,True,0.5,10,0,8
