round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,18.082,17.34,49.128602743148804,0.0,True,0.5,10,0,8
2,27.839999999999996,27.99,47.53880834579468,-0.2853718872070313,True,0.5,10,0,8
3,34.388000000000005,35.0,47.116863489151,-0.19939422302246093,True,0.5,10,0,8
4,38.702,39.64,47.926146268844604,-0.10784273681640628,True,0.5,10,0,8
5,40.866,41.55,48.002891302108765,-0.050948431396484306,True,0.5,10,0,8
6,43.514,43.88,47.556559562683105,-0.06563315429687502,True,0.5,10,0,8
7,44.712,45.01,48.29621458053589,-0.019818411254882838,True,0.5,10,0,8
8,46.39,46.57,48.19259786605835,-0.03933424377441401,True,0.5,10,0,8
9,47.806,48.25,48.19332003593445,-0.03541343383789068,True,0.5,10,0,8
10,48.928,50.17,47.921282052993774,-0.044024728393554646,True,0.5,10,0,8
11,49.684,50.470000000000006,48.15646266937256,-0.010335083007812518,True,0.5,10,0,8
12,50.224000000000004,50.67,48.3150851726532,-0.00407149047851556,True,0.5,10,0,8
13,50.096,51.06,49.25895881652832,-0.004302410888671959,True,0.5,10,0,8
14,50.534,50.96000000000001,47.102914333343506,-0.0025046630859375087,True,0.5,10,0,8
15,50.995999999999995,51.76,48.11626648902893,-0.01894376831054685,True,0.5,10,0,8
16,51.378,52.33,47.0067195892334,-0.009438366699218692,True,0.5,10,0,8
17,51.04,51.580000000000005,47.985132694244385,0.00587769470214834,True,0.5,10,0,8
18,51.492000000000004,52.26,47.21092391014099,-0.004258937072753932,True,0.5,10,0,8
19,52.126,53.449999999999996,47.80512356758118,-0.0259048202514649,True,0.5,10,0,8
20,53.366,53.86,47.97996950149536,-0.016640263366699194,True,0.5,10,0,8
21,52.954,53.63,47.72259020805359,0.007144618225097643,True,0.5,10,0,8
22,54.19199999999999,54.58,47.84287238121033,-0.017518821716308607,True,0.5,10,0,8
23,54.104,54.690000000000005,47.17899775505066,-0.001832382202148386,True,0.5,10,0,8
24,55.298,55.800000000000004,50.90804052352905,-0.03172093505859377,True,0.5,10,0,8
25,55.452,56.31,47.5623083114624,-0.0076934280395508205,True,0.5,10,0,8
26,56.145999999999994,57.07,47.41989731788635,-0.01545519256591792,True,0.5,10,0,8
27,55.826,56.86,47.82115197181702,0.0021705032348632524,True,0.5,10,0,8
28,56.394,57.620000000000005,47.80353665351868,-0.010627415466308632,True,0.5,10,0,8
29,57.818000000000005,58.230000000000004,47.25336146354675,-0.02033811187744137,True,0.5,10,0,8
30,58.111999999999995,58.64,47.61352872848511,-0.00893583984375006,True,0.5,10,0,8
31,58.542,58.9,47.7694833278656,-0.01101842498779293,True,0.5,10,0,8
32,59.218,59.67,48.49392557144165,-0.012940748596191431,True,0.5,10,0,8
33,60.336,60.61,47.612464904785156,-0.021455566406249994,True,0.5,10,0,8
34,60.416000000000004,60.24,47.76368737220764,0.006640029907226541,True,0.5,10,0,8
35,60.23,60.709999999999994,47.82388186454773,-0.0047833663940429535,True,0.5,10,0,8
36,60.728,60.8,50.03593921661377,-0.008115478515624996,True,0.5,10,0,8
37,60.980000000000004,60.83,47.813111543655396,-0.003804667663574257,True,0.5,10,0,8
