round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,46.03496197161818,20.91729519367218,72.28022405318916,0.0,True,8,4096,0.5,10,0.0001,0.0001,1234
2,53.26660082632297,28.4809401512146,72.66150503233075,0.05903768539428711,True,8,4096,0.5,10,0.0001,0.0001,1234
3,56.11467014598179,31.795527935028076,72.27354264445603,-0.06343954801559448,True,8,4096,0.5,10,0.0001,0.0001,1234
4,58.15050956752558,33.75875525474548,72.46253630518913,-0.2045751412709554,True,8,4096,0.5,10,0.0001,0.0001,1234
5,59.76100223839239,35.93312225341797,72.96670353598893,0.0052197277545928955,True,8,4096,0.5,10,0.0001,0.0001,1234
6,60.95460247707117,37.83068408966064,73.80906770564616,-0.36989421844482423,True,8,4096,0.5,10,0.0001,0.0001,1234
7,62.32009496823959,39.488146495819095,74.22930610366166,-0.3682131767272949,True,8,4096,0.5,10,0.0001,0.0001,1234
8,63.443657017977685,40.45359644889832,72.81595355644822,-0.3638398306710379,True,8,4096,0.5,10,0.0001,0.0001,1234
9,64.48935985387882,41.66756453514099,73.11189159192145,-0.24719901382923126,True,8,4096,0.5,10,0.0001,0.0001,1234
10,64.90670193438065,42.55253238677979,73.46319161728024,0.009589711825052897,True,8,4096,0.5,10,0.0001,0.0001,1234
11,65.72810406310221,44.055091571807864,73.30520209297538,-0.2326330304145813,True,8,4096,0.5,10,0.0001,0.0001,1234
12,66.20637132147837,45.10001335144043,74.36597675643861,-0.34123888882723724,True,8,4096,0.5,10,0.0001,0.0001,1234
13,67.16325078369292,46.25404090881348,73.20980959944427,-0.274399071931839,True,8,4096,0.5,10,0.0001,0.0001,1234
14,67.51530442427925,46.60829734802246,73.62168048508465,0.02499652825869047,True,8,4096,0.5,10,0.0001,0.0001,1234
15,68.49722049760723,47.03933181762695,73.5270243473351,-0.23397653443472727,True,8,4096,0.5,10,0.0001,0.0001,1234
16,68.98378489910911,47.6508620262146,73.9239454548806,-0.28108742237091067,True,8,4096,0.5,10,0.0001,0.0001,1234
17,69.38219563240011,48.232085132598876,74.51424291171134,-0.3814586102962494,True,8,4096,0.5,10,0.0001,0.0001,1234
18,70.04395513677785,48.837217044830325,73.51702756620944,-0.28256746600655946,True,8,4096,0.5,10,0.0001,0.0001,1234
19,70.26071862404437,49.468615245819095,72.91893484257162,-0.11385201083289252,True,8,4096,0.5,10,0.0001,0.0001,1234
20,70.84436731083899,50.5859375,73.35599883645773,-0.25072074563879715,True,8,4096,0.5,10,0.0001,0.0001,1234
21,71.27355864930732,49.603313541412355,74.0076090823859,-0.3001478612422943,True,8,4096,0.5,10,0.0001,0.0001,1234
22,71.55975993998821,50.56135492324829,74.32931226678193,-0.3235092730749221,True,8,4096,0.5,10,0.0001,0.0001,1234
23,71.82291766552976,51.22373390197754,72.8870263658464,-0.33036754348061304,True,8,4096,0.5,10,0.0001,0.0001,1234
24,71.99989191561212,51.536907482147214,73.22822960279882,-0.13898143560990042,True,8,4096,0.5,10,0.0001,0.0001,1234
