run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SFLV2 + Projected - CIFAR-10 α=0.5.csv,SFLV2 + Projected - CIFAR-10 α=0.5.csv,-0.3013030709932797,-0.5584942644866056,-40.951105207283796,15835.242292148992,4.034888641375526
SL - CIFAR-10 α=0.5.csv,SL - CIFAR-10 α=0.5.csv,0.0384500791978596,-0.5212356623481301,-22.294952305078258,13448.99866859056,10.251270146835278
SL + Projected on CIFAR-10 α=0.5.csv,SL + Projected on CIFAR-10 α=0.5.csv,-0.2001193474285566,-0.3831132511297861,-25.628279538659875,14672.674761909992,4.11408180683179
Centralize Baseline - CIFAR-10.csv,Centralize Baseline - CIFAR-10.csv,-0.3423148652716498,-0.3584076530946408,-62.6407363353987,1438.2871939241886,0.0
SFLV2 - CIFAR-10 α=0.5.csv,SFLV2 - CIFAR-10 α=0.5.csv,-0.3430483248365584,-0.3434101478763358,-53.0583857809441,11238.117738591507,0.0
FL - CIFAR-10 α=0.5.csv,FL - CIFAR-10 α=0.5.csv,-0.3149624658589387,-0.3149624658589387,-52.05551267967542,10496.805857479572,0.0
FOT - CIFAR-10 α=0.5.csv,FOT - CIFAR-10 α=0.5.csv,-0.0003786712646485,-0.1250759857177734,-1.1009164794921815,11915.198994636536,0.03111151580810424
