round,acc_train,acc_test,round_time_sec,mean_FgT_loss
1,45.98425300870396,9.789870643615723,54.449396543204784,0.0
2,50.379281590146334,17.379445028305053,52.4492948660627,0.300093412399292
3,53.08717884208909,21.72986261844635,52.842224654741585,-0.38417869806289673
4,55.34884566237331,24.87001609802246,52.709909786470234,-0.19398804505666098
5,57.23485470320338,27.64749457836151,52.581094581633806,-0.20930907130241394
6,58.5739967277194,29.762594318389894,52.92088293097913,-0.127105188369751
7,60.090013035330436,32.459253787994385,52.45944792218506,-0.45851929982503253
8,61.10258691170547,33.211880350112914,52.680755087174475,-0.24992471081869944
9,61.71416940993347,34.37095904350281,52.91644243337214,-0.43281352519989014
10,63.019182276965374,38.101427698135375,52.71027770917863,0.08451608816782634
11,63.96811345125324,38.6203528881073,52.720515438355505,-0.1968427300453186
12,64.72627486809293,39.82118811607361,53.779959940351546,-0.2592419602654197
13,65.48885493643074,42.56465516090393,52.65340731292963,-0.46972694993019104
14,65.95716215695518,44.13018589019775,52.676283940672874,-0.453245447232173
15,66.86895653819575,45.89776401519775,52.983914382755756,-0.506810895034245
16,67.39648758968158,46.885439014434816,52.9411228178069,-0.1265103340148926
17,68.33959404951504,48.09839706420898,52.70426240004599,-0.48892951011657715
18,68.85196067199814,49.04263191223144,52.86270507518202,-0.5132571038077859
19,69.31729328467841,50.73073806762695,52.6792209148407,-0.36459346612294513
20,69.7286013800933,50.79741373062134,52.46500510163605,-0.1668190265956678
21,70.27130792040306,51.46113948822021,52.79257039632648,-0.4429261237382889
22,70.65407982433013,53.140490245819095,55.00536393839866,-0.1858721687680199
23,71.39810670462293,53.50585927963257,52.804413771256804,-0.4644685252146287
24,71.8405864626764,54.27296590805054,52.54350768495351,-0.4580512305964594
25,72.2990970391289,55.66069507598877,52.95744560379535,-0.3816752682129542
26,72.65069705362632,55.91359090805054,52.737381398677826,-0.4787668776512146
27,72.8952897752894,56.87264270782471,52.98915337398648,-0.41391294965377223
28,73.66861540939921,57.330280017852786,52.786425101570785,-0.4590938930158262
29,74.22955432253742,57.40234365463257,52.93457511719316,-0.4719777852296829
30,74.39846055797793,59.054418087005615,52.81878308020532,-0.34587092235170563
31,74.6731038158515,58.4516432762146,53.09795131161809,-0.3369910478591919
32,75.16229847300997,60.81627159118652,52.81288960482925,-0.4090548138464651
33,75.30121040108256,60.888671684265134,52.852236847393215,-0.47079052217304707
34,75.8699103798402,61.86725473403931,52.55205847322941,-0.3716475150801919
35,76.37908575710011,62.09186420440674,53.04017485212535,-0.432492278954562
36,76.6850842049719,63.27114734649658,52.821472329087555,-0.3618211814335414
37,77.26910721118375,62.43366107940674,52.791280274279416,-0.4978136701716317
38,77.13687317391908,64.6757140159607,52.62708634417504,-0.47281959733447515
39,77.68156310011693,64.90773143768311,52.85836322978139,-0.4974827844845621
40,77.89579481623021,64.32145729064942,56.61421893443912,-0.3034702310195336
41,77.89058547405179,63.311220264434816,52.88213967252523,-0.4156539797782898
42,78.21766207773939,65.51522073745727,52.780252126045525,-0.320361902074116
43,78.68355067426289,65.71524791717529,52.75138789601624,-0.47425261281785513
44,79.129892130314,65.90247821807861,52.66291864216328,-0.42797410210897757
45,79.39492164483148,67.21275596618652,52.72165862098336,-0.4501970112323761
46,79.39121129206067,67.34273977279663,52.81451308913529,-0.4564763347307841
47,79.84278550429788,68.05091571807861,52.691325372084975,-0.4625850293947303
48,80.19572413943872,68.88469791412354,52.68747399561107,-0.48282542761335984
49,80.26475745701643,68.72238664627075,53.00046417489648,-0.47537978862722713
50,80.37512071406448,68.7271011352539,52.80173462908715,-0.45786612374441965
51,80.57999703847068,68.56546335220337,52.70202474948019,-0.4688981688022614
52,81.04066080159122,69.59893569946288,54.90431507118046,-0.4554184675216675
53,81.1867636559252,70.21248645782471,52.603475883603096,-0.4248286187648773
54,81.4355215577518,70.26198768615723,52.68656699825078,-0.449121873333769
55,81.47548844718872,69.99393844604492,52.80245266202837,-0.4605307192714126
56,81.68993882990758,70.17813854217529,52.92181179486215,-0.4188474416732788
57,82.24800048789291,70.82367992401123,52.909309391863644,-0.4734661046947752
58,81.82016314819067,71.2890625,52.67834200710058,-0.4448341539031581
59,82.5894184100268,71.25101013183594,52.78964482527226,-0.4446641802787781
60,82.84636320001475,71.70393333435058,52.835117873735726,-0.3660495412551751
61,82.9578298446253,71.105872631073,52.86254138126969,-0.44508708715438844
62,83.2407696722341,71.9497573852539,53.066620375961065,-0.43069994669468675
63,83.43719118001998,71.8345905303955,53.79925316851586,-0.4313752552674663
64,83.47264866125913,72.42456893920898,52.89261257555336,-0.39842074139723704
65,83.4105276788969,72.03327026367188,53.067810129374266,-0.42955778865143657
66,83.8467965447836,73.03980350494385,53.00702499691397,-0.4253988520457194
67,84.08694220481736,73.81970653533935,52.96704229898751,-0.44903432284340716
68,84.22335272750095,73.92510795593262,53.01877473015338,-0.4399970474083032
69,84.16569754391074,73.74259128570557,53.00135189946741,-0.4324047738576637
70,84.45087943325633,73.5233699798584,52.72622762899846,-0.445826740152594
71,84.59480065192888,74.51912708282471,53.04547289945185,-0.39410105666943956
72,84.71012571575704,73.53717632293701,52.86915483698249,-0.4453032629590639
73,84.73931675120272,74.20965785980225,52.808244983665645,-0.40559130389657283
74,85.25307882050338,74.7774112701416,52.958189881406724,-0.4292771081401877
75,85.12470431965298,74.88516941070557,54.156758236698806,-0.3866115601078884
76,85.70540746485155,74.55414848327636,52.835910151712596,-0.4328916279474894
77,85.42270621698778,75.2070987701416,52.850266692228615,-0.4175417142871179
78,85.85439813110533,75.23942604064942,52.895425559952855,-0.42693994397466833
79,85.83452528701419,75.48457698822021,52.57107665296644,-0.41751916591937727
80,85.95712010332292,75.3593074798584,52.66391594801098,-0.43074557751039916
81,86.27387579681955,75.70783939361573,52.75505138095468,-0.41804147213697435
82,85.96934629577227,76.17860984802246,52.8980613425374,-0.4213109498406634
83,86.57324954445747,76.20622310638427,52.94977823179215,-0.4292618436057393
84,86.77346873588705,76.68945274353027,52.813697814010084,-0.42499091341552964
85,86.79561156314443,76.29983825683594,52.85338337626308,-0.42626469529100824
86,87.11785163572686,77.08108825683594,53.036879921332,-0.4182265002937878
87,87.07715754721394,77.1171199798584,53.75329185742885,-0.42189000425643697
88,86.97214701832536,77.18480587005615,52.81700328178704,-0.4016475348637022
89,87.33635652950264,76.72716846466065,52.81774660386145,-0.41971672275526956
90,87.35717865723565,77.12015075683594,52.93636829871684,-0.3952424574768945
91,87.49498316675592,77.74346714019775,52.59859565552324,-0.41479064259264203
92,87.6988388790074,77.7357219696045,52.81437355466187,-0.41809537613784875
93,87.91241770889398,77.83674583435058,53.046554608270526,-0.4103861585583376
94,87.900697956171,77.70204734802246,53.06351715605706,-0.3974263402082587
95,87.56991516400075,77.77747859954835,52.79587901290506,-0.38300666767866054
96,88.34603617002209,77.50538787841796,52.83089175261557,-0.39766750806256346
97,88.05549266803105,78.06371212005615,52.90799732320011,-0.4095959683569769
98,88.2776048367911,78.66278285980225,52.851670898497105,-0.38748687551808114
99,88.35675870313655,78.16742992401123,53.13698969967663,-0.3958160898515156
100,88.48349166071047,78.51293106079102,54.69197113160044,-0.3996363372513742
101,88.76205259356071,78.54525890350342,52.723780542612076,-0.3977960011363029
102,88.79980698698218,78.34152698516846,52.82659379951656,-0.38540903840324664
103,89.00446891732933,78.88402462005615,53.20217637065798,-0.3873240284475626
104,88.91844735833497,78.91668891906738,52.75646070018411,-0.3805177292777497
105,89.04263393465044,78.79074592590332,52.96158789563924,-0.38255697746689504
106,89.01136820967517,78.93015899658204,52.73251607827842,-0.39000456985973175
107,89.39226348346045,79.14803333282471,52.73216404765844,-0.37660459274390956
108,89.41587845530657,79.20460662841796,53.00093803554773,-0.37451544431882483
109,89.64688578207335,79.40497016906738,52.712442631833255,-0.3710852197750851
110,89.77455474399821,79.35243797302246,53.8781885067001,-0.37674309641396236
111,89.63235369921306,79.46053352355958,52.635160942561924,-0.3840513470497998
112,89.8673420051198,79.7373384475708,52.937105452641845,-0.37819724281628925
113,90.05519133472491,79.70198020935058,52.691505254246294,-0.38533642422407866
114,90.20257513434214,79.82926959991455,53.100817321799695,-0.3727513781163545
115,90.16200089175723,79.48006477355958,53.166414961218834,-0.36442889887512775
116,89.99416236682548,79.60028266906738,52.98342102020979,-0.37222190317900283
117,90.41030332642724,80.15355587005615,52.89496642164886,-0.3710677698254585
118,90.11713234304929,80.0727367401123,52.733219931833446,-0.36214315241728073
119,90.47326939912759,79.85856666564942,53.1190002663061,-0.35570012070869994
120,90.57760226159935,79.68985710144042,52.98573993612081,-0.3510549996329957
121,90.57235487279807,79.86530170440673,52.757138037122786,-0.35906449568768345
122,90.67014056017473,80.33169422149658,52.92634906060994,-0.36280515937765767
123,90.63832905351984,80.54788494110107,52.71395811997354,-0.36299310099394594
124,90.82647765647107,80.53071117401123,52.99256016034633,-0.34892541739514205
125,90.72696765160711,80.23976287841796,52.87281507067382,-0.3560086270013163
126,90.9876204020964,80.30542812347412,52.99499481637031,-0.3577982496023178
127,91.22021405820658,80.85466041564942,52.62521933298558,-0.34286795804897946
128,91.08809557211559,80.3114896774292,55.87796773109585,-0.3586806408532961
129,90.86947390821175,80.82974147796631,52.64391729980707,-0.3513407156569883
130,91.58533074411552,80.51252689361573,52.82759769819677,-0.3496944704490115
131,91.34924344968763,80.78596420288086,52.807190279476345,-0.3454627948311659
132,91.78535152750406,80.96006183624267,53.03668313100934,-0.3382394433249044
133,91.77438401134268,80.84523162841796,52.881906520575285,-0.34478702599352057
134,91.83344271280959,80.80650577545165,52.869828118011355,-0.3360809348803714
135,91.93363806497786,80.74757556915283,52.71782631240785,-0.3409982357007354
136,91.96714401689081,80.98599166870117,52.93146502226591,-0.34570684686855035
137,92.16521726763811,81.1991512298584,52.91636670380831,-0.33882324572871714
138,92.12629390583965,81.36011562347412,52.96364053711295,-0.3308079523326707
139,92.45741936049703,80.8974271774292,52.880819607526064,-0.3351345634546833
140,92.43183430292103,81.10924015045165,54.024505387060344,-0.32068875710741224
141,92.19406887867909,80.93952045440673,52.84205658361316,-0.3206485332122871
142,92.26206358720498,80.8462417602539,52.73553938511759,-0.33680608202802376
143,92.44525567595156,81.63624725341796,52.77758314181119,-0.3226729620930175
144,92.26965792343528,81.36550350189209,52.832229749299586,-0.3254199916874612
145,92.46483660899858,81.20016117095948,52.77206922788173,-0.33136277459561825
146,92.57670438698501,81.36752433776856,52.855000209994614,-0.31245813297814334
147,92.59372521877785,81.16615047454835,52.99864021502435,-0.3306172298241968
148,92.78551687016083,81.92685832977295,52.90751552954316,-0.3180282633929026
149,92.86066083168076,81.2755922317505,52.77765575051308,-0.3215978518128395
150,93.04142956467085,81.77633361816406,52.78430354222655,-0.3101402521133423
151,93.11439294410083,81.53589687347412,53.14574787020683,-0.3204721095164617
152,93.03795258401878,81.61772594451904,52.9050706345588,-0.3203813245162269
153,93.3274378081046,82.23228702545165,54.238633597269654,-0.3050986685250935
154,93.3383107282075,81.28535823822021,53.16226028930396,-0.30612997837315975
155,93.31214969095798,81.91103172302246,52.82548663020134,-0.3145251182186139
156,93.19578922442903,81.77599697113037,53.07158250454813,-0.30515893899625346
157,93.49941942838063,81.68069763183594,52.607076418586075,-0.31513275483097786
158,93.52477396277132,82.01710624694825,52.9242156278342,-0.3140947561544977
159,93.7314663041638,81.87836723327636,52.74957104213536,-0.30916177905813047
160,93.60131770809679,81.8207836151123,52.806165773421526,-0.30358384793284554
161,93.90514802274761,82.09455795288086,53.111332417465746,-0.30657087163999674
162,93.8586528725348,82.04741344451904,52.87510152999312,-0.3062960548985819
163,93.98229881032998,82.22285861968994,54.128637440502644,-0.3040362799793114
164,94.05033596111221,82.21073551177979,52.83298056013882,-0.2833034564380997
165,93.99873056873628,81.76993503570557,52.924718390218914,-0.30206910866062814
166,94.1487395144323,82.24171562194825,52.94976370502263,-0.3005705417105646
167,93.92407615197295,82.53131713867188,52.80730296578258,-0.29485993607934696
168,93.45057352502073,82.09018001556396,52.72084282338619,-0.2939761537099313
169,94.20539634663382,82.34577026367188,53.244609198533,-0.2833411205737364
170,94.38579586103563,82.24979801177979,52.908638595603406,-0.2976728966073877
171,94.02020946985947,82.57442092895508,53.070634584873915,-0.2877585089382003
172,94.37946927026638,82.49932632446288,52.96490090619773,-0.2924662109529763
173,94.76626197823586,82.69362888336181,52.82025334611535,-0.2889996304414993
174,94.48863052248541,82.46531524658204,53.04888084158301,-0.29011800902427276
175,94.6435300370714,82.48518333435058,53.066106823273,-0.27963249359665243
176,94.75686597983982,82.35924034118652,52.97449153941125,-0.282234941976411
177,94.52936123943061,82.32590255737304,53.08942638989538,-0.28898697219450364
178,94.76488200064833,82.73437480926513,52.945158775895834,-0.2772838654322813
179,94.48855245352881,82.46699867248535,52.99938057735562,-0.2767533710163631
180,94.8760581698568,82.66365871429443,52.91425719577819,-0.27078532656477816
181,94.74892585574152,82.54411334991455,55.13638021796942,-0.2730489890608523
182,94.72244978717701,82.74548740386963,52.84268965292722,-0.27378992843364486
183,94.74821720002485,82.81418361663819,52.95869667734951,-0.27761276410176206
184,95.13903593603506,82.9579740524292,52.79823538661003,-0.27006847676032225
185,95.02316232680045,82.74986515045165,53.432441018521786,-0.2671773180203593
186,95.29936620248189,82.6670259475708,53.17217738926411,-0.2778773528498572
187,95.12389530469976,82.90443172454835,53.1385318543762,-0.26713903088082547
188,95.20098801610472,82.76535549163819,52.7675917847082,-0.2707821010427679
189,95.10211747948848,82.90476818084717,53.289948696270585,-0.2629494755033483
190,95.37571162103059,82.88456344604492,53.10551327839494,-0.2682091009522241
191,95.45963643658557,83.36947708129883,53.05194579809904,-0.25603086030796957
192,95.74634118104724,82.97380104064942,54.447785064578056,-0.25799701436964007
193,95.256802117238,82.9364221572876,53.198672173544765,-0.2638315516524017
194,94.97466651347041,83.14520473480225,53.0213329475373,-0.25552397202024807
195,95.69309637842919,82.88321647644042,53.2168364841491,-0.2521272630421157
196,95.84427427085737,83.05226268768311,53.02502935845405,-0.26209884851406784
197,95.77428316276988,83.05765056610107,52.98184646014124,-0.258377342731977
198,95.5794415861691,83.21322727203369,52.87893406767398,-0.2462082571033294
199,95.86983500847015,83.03643589019775,53.206433962099254,-0.24934535443481773
200,95.8939549858912,83.08088626861573,52.720536903478205,-0.24585337607405294
