run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SL - CIFAR-10 α=0.5.csv,SL - CIFAR-10 α=0.5.csv,-0.1233810118993922,-0.6338625599940618,-10.181558700711559,12684.249085421674,12.211231006252824
SFLV2 + Projected - CIFAR-10 α=0.5.csv,SFLV2 + Projected - CIFAR-10 α=0.5.csv,-0.3780099012743887,-0.5993875716183636,-73.24910079060885,15423.982418760657,0.8671093762133419
SFLV2 - CIFAR-10 α=0.5.csv,SFLV2 - CIFAR-10 α=0.5.csv,-0.2458533760740529,-0.5132571038077859,-70.86293741281148,10601.228113482706,0.3846095005671183
SL + Projected on CIFAR-10 α=0.5.csv,SL + Projected on CIFAR-10 α=0.5.csv,-0.1510663089440695,-0.4312128850391933,-13.937111531442714,16210.337666179053,5.023475887148179
Centralize Baseline - CIFAR-10.csv,Centralize Baseline - CIFAR-10.csv,0.010549042167975,-0.3569391507368821,-33.39955616101529,1411.7266572080553,0.1349824214135209
FL - CIFAR-10 α=0.5.csv,FL - CIFAR-10 α=0.5.csv,-0.1992552413712794,-0.3524394897477967,-57.35089567591627,9635.261958368123,0.0
FOT - CIFAR-10 α=0.5.csv,FOT - CIFAR-10 α=0.5.csv,0.0785335037231445,-0.2853718872070313,1.7265074645996068,11468.813886404037,3.049878973388666
