round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,57.99238012129579,29.910425662994385,80.97221779171377,0.0,True,8,4096,0.5,10,0.001,0.001,1234
2,66.1191622445018,41.38133091926575,82.13757102098316,0.22587060928344727,True,8,4096,0.5,10,0.001,0.001,1234
3,69.74987382639956,45.132677745819095,80.25175382103771,0.00675201416015625,True,8,4096,0.5,10,0.001,0.001,1234
4,72.39229725957735,48.726764583587645,80.60566616524011,-0.30293742815653485,True,8,4096,0.5,10,0.001,0.001,1234
5,74.62666629417562,52.05549564361572,81.82088964898139,0.023671329021453857,True,8,4096,0.5,10,0.001,0.001,1234
6,76.38121128868869,53.29202566146851,81.1269635912031,-0.3540752172470093,True,8,4096,0.5,10,0.001,0.001,1234
7,77.78918398096229,55.52195587158203,81.74319830629975,-0.42914647857348126,True,8,4096,0.5,10,0.001,0.001,1234
8,79.07232343485373,56.00047130584717,80.39944347459823,-0.4312128850391933,True,8,4096,0.5,10,0.001,0.001,1234
9,80.1051422355283,57.538388919830325,81.12192951142788,-0.3009851574897766,True,8,4096,0.5,10,0.001,0.001,1234
10,81.05081883232197,58.014884090423585,81.10045155696571,-0.028478436999850802,True,8,4096,0.5,10,0.001,0.001,1234
11,81.6124718097494,58.988079166412355,81.48497140686959,-0.23251937031745912,True,8,4096,0.5,10,0.001,0.001,1234
12,82.31282513960929,59.89863929748535,82.32880814187229,-0.2888662977652116,True,8,4096,0.5,10,0.001,0.001,1234
13,83.3051455882954,60.786301136016846,81.16876024007797,-0.3796229362487793,True,8,4096,0.5,10,0.001,0.001,1234
14,84.0814242439274,60.57583494186402,81.07602123636752,0.11162108641404372,True,8,4096,0.5,10,0.001,0.001,1234
15,84.79551900033252,61.04997310638428,81.06399567984045,-0.22445258923939296,True,8,4096,0.5,10,0.001,0.001,1234
16,85.50443553866957,61.57967395782471,81.93191097397357,-0.23384212652842204,True,8,4096,0.5,10,0.001,0.001,1234
17,85.9500299568889,62.19288778305054,83.0711982101202,-0.35828519612550735,True,8,4096,0.5,10,0.001,0.001,1234
18,86.59884336087572,62.625606060028076,81.3379471488297,-0.3222954588777879,True,8,4096,0.5,10,0.001,0.001,1234
19,87.29019938656722,63.692416477203366,83.07327307481319,-0.017156147294574313,True,8,4096,0.5,10,0.001,0.001,1234
20,87.62488612378452,63.57522878646851,90.75754000619054,-0.20438854945333382,True,8,4096,0.5,10,0.001,0.001,1234
21,88.43183335783951,63.43581619262695,82.62830026820302,-0.24940406680107116,True,8,4096,0.5,10,0.001,0.001,1234
22,88.57153327379325,64.16520719528198,82.26902367733419,-0.17297559125082834,True,8,4096,0.5,10,0.001,0.001,1234
23,88.78943348218196,64.40160293579102,80.90332389809191,-0.20536349036476828,True,8,4096,0.5,10,0.001,0.001,1234
24,89.67446421064307,65.04983806610107,81.41859113331884,-0.033844253291254456,True,8,4096,0.5,10,0.001,0.001,1234
25,90.11008710784209,64.83600492477417,81.67130121029913,-0.07028820117314656,True,8,4096,0.5,10,0.001,0.001,1234
26,90.5232547026852,64.85789337158204,82.47330803982913,-0.0949409031867981,True,8,4096,0.5,10,0.001,0.001,1234
27,91.37933813527584,65.08048210144042,82.71736383624375,-0.16070666221471933,True,8,4096,0.5,10,0.001,0.001,1234
28,91.27438714464367,65.05253229141235,80.73085969407111,-0.24726750674071135,True,8,4096,0.5,10,0.001,0.001,1234
29,92.01331795708593,64.84711742401123,81.5811658166349,-0.15553786499159677,True,8,4096,0.5,10,0.001,0.001,1234
30,92.23953374959225,65.8970905303955,81.62890862952918,-0.15843989314704104,True,8,4096,0.5,10,0.001,0.001,1234
31,92.21651360934662,65.51387376785279,82.20699339546263,-0.12663921117782592,True,8,4096,0.5,10,0.001,0.001,1234
32,93.08499839208397,66.26481666564942,83.08682005107403,-0.1570719249786869,True,8,4096,0.5,10,0.001,0.001,1234
33,93.48084532977546,65.57751865386963,81.03086644317955,-0.22730000875890255,True,8,4096,0.5,10,0.001,0.001,1234
34,93.43261818657865,66.90227603912354,81.09411012381315,-0.04754104939374057,True,8,4096,0.5,10,0.001,0.001,1234
35,93.95450760625637,66.98410539627075,81.6591568607837,-0.1867978011860567,True,8,4096,0.5,10,0.001,0.001,1234
36,94.41352307472764,66.43588333129883,81.63013729266822,-0.019034252847943987,True,8,4096,0.5,10,0.001,0.001,1234
37,94.76487696925825,66.18635530471802,81.89523157011718,-0.05443355275524987,True,8,4096,0.5,10,0.001,0.001,1234
38,94.96397303380601,67.35351543426513,80.85350210871547,-0.08932169546952119,True,8,4096,0.5,10,0.001,0.001,1234
39,95.4286943759831,67.93103427886963,81.20794782787561,-0.03044923512559188,True,8,4096,0.5,10,0.001,0.001,1234
40,95.4305654102495,67.55825691223144,81.61425210535526,0.06835780235437247,True,8,4096,0.5,10,0.001,0.001,1234
41,95.62801105807804,67.16258039474488,82.24503890238702,-0.20365494787693023,True,8,4096,0.5,10,0.001,0.001,1234
42,95.58886519820646,66.82751865386963,83.15499960351735,0.11791902780532837,True,8,4096,0.5,10,0.001,0.001,1234
43,96.2754555743251,67.48653030395508,80.89496645331383,-0.1482743521531423,True,8,4096,0.5,10,0.001,0.001,1234
44,96.12286207828058,67.98760805130004,81.39005290158093,-0.10157930850982666,True,8,4096,0.5,10,0.001,0.001,1234
45,96.42401574883563,68.16675643920898,81.05769584793597,-0.09049360318617387,True,8,4096,0.5,10,0.001,0.001,1234
46,96.74513714052937,68.08896818161011,81.37209557089955,0.11139260662926567,True,8,4096,0.5,10,0.001,0.001,1234
47,96.53663291644723,68.17349128723144,82.24205825477839,-0.0125906052796737,True,8,4096,0.5,10,0.001,0.001,1234
