round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,18.082,17.34,57.63499474525452,0.0,True,0.5,10,0,8
2,27.839999999999996,27.99,55.789488315582275,-0.2853718872070313,True,0.5,10,0,8
3,34.388000000000005,35.0,56.66257834434509,-0.19939422302246093,True,0.5,10,0,8
4,38.702,39.64,56.421159505844116,-0.10784273681640628,True,0.5,10,0,8
5,40.866,41.55,56.337586402893066,-0.050948431396484306,True,0.5,10,0,8
6,43.514,43.88,56.62870788574219,-0.06563315429687502,True,0.5,10,0,8
7,44.712,45.01,58.25932216644287,-0.019818411254882838,True,0.5,10,0,8
8,46.39,46.57,58.66118550300598,-0.03933424377441401,True,0.5,10,0,8
9,47.806,48.25,58.11382865905762,-0.03541343383789068,True,0.5,10,0,8
10,48.928,50.17,58.73095083236694,-0.044024728393554646,True,0.5,10,0,8
11,49.684,50.470000000000006,57.53772830963135,-0.010335083007812518,True,0.5,10,0,8
12,50.224000000000004,50.67,57.37002778053284,-0.00407149047851556,True,0.5,10,0,8
13,50.096,51.06,58.73843026161194,-0.004302410888671959,True,0.5,10,0,8
14,50.534,50.96000000000001,56.519694089889526,-0.0025046630859375087,True,0.5,10,0,8
15,50.995999999999995,51.76,56.21146535873413,-0.01894376831054685,True,0.5,10,0,8
16,51.378,52.33,56.61746168136597,-0.009438366699218692,True,0.5,10,0,8
17,51.04,51.580000000000005,56.625845432281494,0.00587769470214834,True,0.5,10,0,8
18,51.492000000000004,52.26,56.866201877593994,-0.004258937072753932,True,0.5,10,0,8
19,52.126,53.449999999999996,57.13188862800598,-0.0259048202514649,True,0.5,10,0,8
20,53.366,53.86,56.648131132125854,-0.016640263366699194,True,0.5,10,0,8
21,52.954,53.63,56.71089148521423,0.007144618225097643,True,0.5,10,0,8
22,54.19199999999999,54.58,56.51624655723572,-0.017518821716308607,True,0.5,10,0,8
23,54.104,54.690000000000005,57.2652063369751,-0.001832382202148386,True,0.5,10,0,8
24,55.298,55.800000000000004,58.14670944213867,-0.03172093505859377,True,0.5,10,0,8
25,55.452,56.31,56.79341101646423,-0.0076934280395508205,True,0.5,10,0,8
26,56.145999999999994,57.07,56.40960669517517,-0.01545519256591792,True,0.5,10,0,8
27,55.826,56.86,56.914639472961426,0.0021705032348632524,True,0.5,10,0,8
28,56.394,57.620000000000005,56.76286792755127,-0.010627415466308632,True,0.5,10,0,8
29,57.818000000000005,58.230000000000004,56.90338730812073,-0.02033811187744137,True,0.5,10,0,8
30,58.111999999999995,58.64,57.122934341430664,-0.00893583984375006,True,0.5,10,0,8
31,58.542,58.9,57.10139536857605,-0.01101842498779293,True,0.5,10,0,8
32,59.218,59.67,56.94810891151428,-0.012940748596191431,True,0.5,10,0,8
33,60.336,60.61,56.97036409378052,-0.021455566406249994,True,0.5,10,0,8
34,60.416000000000004,60.24,56.92202973365784,0.006640029907226541,True,0.5,10,0,8
35,60.23,60.709999999999994,58.04187321662903,-0.0047833663940429535,True,0.5,10,0,8
36,60.728,60.8,56.412983655929565,-0.008115478515624996,True,0.5,10,0,8
37,60.980000000000004,60.83,56.852816104888916,-0.003804667663574257,True,0.5,10,0,8
38,61.41,61.199999999999996,56.62529969215393,-0.009091668701171906,True,0.5,10,0,8
39,62.246,62.029999999999994,57.816155433654785,-0.014289183044433607,True,0.5,10,0,8
40,62.502,61.980000000000004,57.25283122062683,-0.006744511413574195,True,0.5,10,0,8
41,62.949999999999996,62.33,56.65942144393921,-0.006540963745117212,True,0.5,10,0,8
42,63.31400000000001,62.870000000000005,56.55618739128113,-0.012820460510253895,True,0.5,10,0,8
43,63.7,63.12,56.802836179733276,-0.0025842575073241835,True,0.5,10,0,8
44,63.512,63.17,56.945716857910156,-0.0037679565429687757,True,0.5,10,0,8
45,64.32,63.239999999999995,57.622056007385254,-0.003959660339355464,True,0.5,10,0,8
46,64.506,63.9,59.471567153930664,-0.011263108825683599,True,0.5,10,0,8
47,64.788,64.2,56.64562678337097,-0.005729811096191395,True,0.5,10,0,8
48,64.964,64.25999999999999,56.99788045883179,-0.004807356262207074,True,0.5,10,0,8
49,65.202,64.18,57.124730348587036,-0.0007190811157226307,True,0.5,10,0,8
50,65.348,64.52,56.89309859275818,-0.006329090881347632,True,0.5,10,0,8
51,66.16,65.05,56.781479597091675,-0.012758895874023412,True,0.5,10,0,8
52,66.10000000000001,64.98,56.82038187980652,0.004930813598632788,True,0.5,10,0,8
53,66.636,65.16,56.838666677474976,-0.0014457687377930073,True,0.5,10,0,8
54,66.86800000000001,65.60000000000001,57.13843059539795,-0.013289550781250003,True,0.5,10,0,8
55,66.86999999999999,65.59,57.13365030288696,0.0005967712402343839,True,0.5,10,0,8
