round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,7.624153226749722,2.990638466179371,77.35031218454242,0.0,True,8,4096,0.5,10,0.0001,0.0001,1234
2,13.753854798997008,6.749730598926544,77.26824780926108,-0.27814435958862305,True,8,4096,0.5,10,0.0001,0.0001,1234
3,17.694372630677027,9.085061979293823,76.82106346264482,-0.15626180171966553,True,8,4096,0.5,10,0.0001,0.0001,1234
4,20.2685737901941,11.023033356666565,77.59415162168443,-0.22617506980895996,True,8,4096,0.5,10,0.0001,0.0001,1234
5,21.936579012856416,12.856276941299438,78.5741796195507,-0.284645140171051,True,8,4096,0.5,10,0.0001,0.0001,1234
6,23.93979543889857,14.027478456497192,79.49043784476817,-0.21931142807006837,True,8,4096,0.5,10,0.0001,0.0001,1234
7,25.345198112827354,15.246834588050842,77.55203599855304,-0.32245123386383057,True,8,4096,0.5,10,0.0001,0.0001,1234
8,26.524482170177873,16.34967670440674,77.21059978939593,-0.2569561004638672,True,8,4096,0.5,10,0.0001,0.0001,1234
9,28.19410748055578,17.42726287841797,77.4864025041461,-0.34581324458122253,True,8,4096,0.5,10,0.0001,0.0001,1234
10,28.845866638210698,18.606883001327514,78.8353207372129,-0.2615875138176812,True,8,4096,0.5,10,0.0001,0.0001,1234
11,29.968510237825598,19.058795785903932,78.50421278364956,-0.3418194055557251,True,8,4096,0.5,10,0.0001,0.0001,1234
12,31.115915028236202,19.98821382522583,78.22850699909031,-0.37785269997336646,True,8,4096,0.5,10,0.0001,0.0001,1234
13,32.00540956365805,21.139884185791015,84.92067681066692,-0.340037723382314,True,8,4096,0.5,10,0.0001,0.0001,1234
14,32.83589406430188,21.338564109802245,77.60103301331401,-0.3574105226076566,True,8,4096,0.5,10,0.0001,0.0001,1234
15,33.847096630547696,21.90193967819214,78.84197700582445,-0.37636630875723703,True,8,4096,0.5,10,0.0001,0.0001,1234
16,34.42127719103917,22.942483854293823,79.54797585122287,-0.4271139621734619,True,8,4096,0.5,10,0.0001,0.0001,1234
17,35.58201228174166,23.303811979293823,77.78868166916072,-0.36310720443725586,True,8,4096,0.5,10,0.0001,0.0001,1234
18,36.351496092099396,24.177666997909547,77.59429751709104,-0.38860123297747445,True,8,4096,0.5,10,0.0001,0.0001,1234
19,37.38916104332608,24.694908380508423,78.14365649409592,-0.44950901137457955,True,8,4096,0.5,10,0.0001,0.0001,1234
20,38.02358928744651,25.29094829559326,78.80218005739152,-0.4327898150996158,True,8,4096,0.5,10,0.0001,0.0001,1234
21,38.92174765607076,25.62196922302246,79.7189572416246,-0.44752079248428345,True,8,4096,0.5,10,0.0001,0.0001,1234
22,39.6227041164765,26.007206392288207,78.15812134929001,-0.4334212938944499,True,8,4096,0.5,10,0.0001,0.0001,1234
23,40.48631235479543,26.79754843711853,76.94103691913188,-0.38106521693142975,True,8,4096,0.5,10,0.0001,0.0001,1234
24,40.70462118007843,27.58048219680786,78.11488063447177,-0.5028098666149637,True,8,4096,0.5,10,0.0001,0.0001,1234
25,41.56306223439158,28.23073806762695,78.98584469594061,-0.4928273757298787,True,8,4096,0.5,10,0.0001,0.0001,1234
26,42.4751377266256,27.834051752090453,79.88968230225146,-0.4428620529174805,True,8,4096,0.5,10,0.0001,0.0001,1234
27,42.981714126716824,28.872575426101683,78.1068943142891,-0.478299434368427,True,8,4096,0.5,10,0.0001,0.0001,1234
28,43.66961641888437,28.814655113220216,77.35128212347627,-0.44203848308987087,True,8,4096,0.5,10,0.0001,0.0001,1234
29,44.55910810593038,29.46221718788147,77.86480840481818,-0.4423429880823408,True,8,4096,0.5,10,0.0001,0.0001,1234
30,44.89208913431859,29.931977367401124,78.82571701705456,-0.4542276530430235,True,8,4096,0.5,10,0.0001,0.0001,1234
31,45.53642086339812,30.673491382598876,79.88683559931815,-0.4681519905726115,True,8,4096,0.5,10,0.0001,0.0001,1234
32,46.65278237574559,31.073208475112914,78.47582533210516,-0.40573171646364276,True,8,4096,0.5,10,0.0001,0.0001,1234
33,46.94004441384737,30.665746212005615,79.0165510699153,-0.4360315650701523,True,8,4096,0.5,10,0.0001,0.0001,1234
34,47.61827013276131,30.867456912994385,78.30804319120944,-0.4320653929854884,True,8,4096,0.5,10,0.0001,0.0001,1234
35,47.80446503775803,31.62176718711853,79.04950813017786,-0.4708402016583611,True,8,4096,0.5,10,0.0001,0.0001,1234
