round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,1.01,1.02,55.44976854324341,0.0,True,0.1,10,0,8
2,3.8899999999999997,3.7800000000000002,52.65626645088196,-0.39830690307617156,True,0.1,10,0,8
3,7.846,8.75,53.50830888748169,-0.3994547241210939,True,0.1,10,0,8
4,13.542000000000002,14.95,54.05690145492554,-0.37921034545898447,True,0.1,10,0,8
5,16.21,17.119999999999997,55.44813919067383,-0.15239808349609357,True,0.1,10,0,8
6,19.146,20.27,54.51291537284851,-0.16301561279296886,True,0.1,10,0,8
7,20.572,21.44,55.41950249671936,-0.09566117553710943,True,0.1,10,0,8
8,24.708,24.94,54.805211544036865,-0.16684020385742188,True,0.1,10,0,8
9,24.538,24.89,54.96313428878784,-0.006272314453125016,True,0.1,10,0,8
10,28.338,27.6,54.78404784202576,-0.17484146728515615,True,0.1,10,0,8
11,29.24,28.27,54.28186583518982,-0.01685122680664062,True,0.1,10,0,8
12,29.464000000000002,28.12,55.25758457183838,0.012512194824218791,True,0.1,10,0,8
13,29.964000000000002,28.689999999999998,55.44204092025757,-0.026538336181640698,True,0.1,10,0,8
14,28.843999999999998,28.050000000000004,53.52691125869751,0.04990783081054691,True,0.1,10,0,8
15,31.491999999999997,30.25,54.31564164161682,-0.05804055786132807,True,0.1,10,0,8
16,31.36,29.9,53.5911591053009,0.02330252685546874,True,0.1,10,0,8
17,31.637999999999998,29.82,54.80404281616211,0.025016479492187393,True,0.1,10,0,8
18,32.314,30.36,53.782185792922974,-0.0017965393066406321,True,0.1,10,0,8
19,33.47,30.79,54.608967542648315,-0.02332144775390619,True,0.1,10,0,8
20,34.392,31.380000000000003,54.22733473777771,-0.029205517578125128,True,0.1,10,0,8
21,35.114000000000004,31.65,54.40987157821655,-0.017243640136718686,True,0.1,10,0,8
22,34.442,30.72,54.0298273563385,0.036812060546874914,True,0.1,10,0,8
23,35.596,31.929999999999996,54.8047571182251,-0.007651647949218798,True,0.1,10,0,8
24,36.004000000000005,31.230000000000004,55.55729150772095,0.012457836914062525,True,0.1,10,0,8
25,37.903999999999996,33.019999999999996,53.42704391479492,-0.049913238525390737,True,0.1,10,0,8
26,39.814,34.160000000000004,54.50004243850708,-0.05069801635742186,True,0.1,10,0,8
27,38.96,34.06,54.68559694290161,0.008602163696289189,True,0.1,10,0,8
