run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SL + Projected on CIFAR10 - 0.1 - mid.csv,SL + Projected on CIFAR10 - 0.1 - mid.csv,-0.677151571566136,-1.1441393669913795,-51.61702377720329,24310.891746757552,30.772746599655722
SL + Projected on CIFAR10 - 0.1 - early.csv,SL + Projected on CIFAR10 - 0.1 - early.csv,-0.9055720846257616,-1.1388120767143035,-45.52558704284662,23567.035715390928,33.398354785960755
SL + Projected on CIFAR10 - 0.1 - late.csv,SL + Projected on CIFAR10 - 0.1 - late.csv,-0.3297076102477222,-1.0326001114315455,-82.11697760576092,20222.635517065413,0.9527053833007812
