round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,78.39308673443698,18.425713896751404,106.15029540471733,0.0,True,4,512,0.1,10,0.001,0.001,1234
2,79.36899579828524,20.22966058254242,110.89681993238628,-0.1818711757659912,True,4,512,0.1,10,0.001,0.001,1234
3,80.51643163914527,19.941406273841856,113.04472179617733,0.14020884037017822,True,4,512,0.1,10,0.001,0.001,1234
4,75.60959928063643,21.215315198898317,114.0253878524527,0.5294093290964762,True,4,512,0.1,10,0.001,0.001,1234
5,79.22064382283665,22.33297417163849,114.24861876945943,-0.5955662727355957,True,4,512,0.1,10,0.001,0.001,1234
6,78.44797045855582,19.96262118816376,115.85961206629872,-0.03235249519348145,True,4,512,0.1,10,0.001,0.001,1234
7,78.64802314297246,21.361462712287903,116.30965858325362,1.049372712771098,True,4,512,0.1,10,0.001,0.001,1234
8,76.62276563149639,22.275390625,117.93376336526126,0.7732557228633335,True,4,512,0.1,10,0.001,0.001,1234
9,74.9949628460021,21.676656794548034,118.21645830385387,-0.7115294337272644,True,4,512,0.1,10,0.001,0.001,1234
10,70.65270073558248,24.73868532180786,118.32007424160838,-0.8466181490156386,True,4,512,0.1,10,0.001,0.001,1234
11,79.05905492485564,22.35519931316376,119.75929043255746,2.0469700574874876,True,4,512,0.1,10,0.001,0.001,1234
12,82.01554704305343,23.58196392059326,116.97136954870075,0.040891929106278854,True,4,512,0.1,10,0.001,0.001,1234
13,84.74289347959626,24.18406527042389,120.1072027105838,-0.21853401263554892,True,4,512,0.1,10,0.001,0.001,1234
14,83.31925626486553,24.352438020706177,117.60625942889601,-0.22255769142737755,True,4,512,0.1,10,0.001,0.001,1234
15,84.63995249041871,25.771147680282592,118.01023553870618,0.9543297631399972,True,4,512,0.1,10,0.001,0.001,1234
16,85.64911821726095,26.212958025932313,119.45133978128433,0.04528001149495443,True,4,512,0.1,10,0.001,0.001,1234
17,86.39999922246973,26.882408380508423,116.74298381246626,0.9161496460437775,True,4,512,0.1,10,0.001,0.001,1234
18,86.94351314528696,27.256196117401124,117.12505433429033,-0.8343541622161865,True,4,512,0.1,10,0.001,0.001,1234
19,84.23053576235935,28.271484398841856,117.59446268249303,-0.5414913031789992,True,4,512,0.1,10,0.001,0.001,1234
20,87.35756619417694,28.231748390197755,119.05959820840508,-0.8108845635464317,True,4,512,0.1,10,0.001,0.001,1234
21,87.49322247513483,28.686691689491273,121.63042627647519,-0.14541255831718444,True,4,512,0.1,10,0.001,0.001,1234
22,88.05937419751538,29.55852632522583,116.91574569698423,0.6642395371482486,True,4,512,0.1,10,0.001,0.001,1234
23,88.55322176176853,29.682111978530884,115.9972379449755,-0.48914994434876874,True,4,512,0.1,10,0.001,0.001,1234
24,89.10018038807819,30.128973650932313,117.65214594826102,0.00045046080713686735,True,4,512,0.1,10,0.001,0.001,1234
25,89.5966736945407,30.620285511016846,118.09666843619198,0.7955042074124018,True,4,512,0.1,10,0.001,0.001,1234
26,89.36928857271789,30.66204204559326,121.43555273767561,0.4723833608627319,True,4,512,0.1,10,0.001,0.001,1234
27,90.10516806922206,30.79404640197754,119.17397102806717,-0.019580588890956,True,4,512,0.1,10,0.001,0.001,1234
28,90.34344266190723,31.59449076652527,119.58960420265794,-0.7481174910510028,True,4,512,0.1,10,0.001,0.001,1234
29,90.5946553512359,32.09388470649719,118.08516783732921,0.11661965080669948,True,4,512,0.1,10,0.001,0.001,1234
