round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,1.102,1.16,52.87315821647644,0.0,True,0.1,10,0,8
2,1.464,1.58,51.403342962265015,-0.06746048583984372,True,0.1,10,0,8
3,1.8960000000000001,1.9900000000000002,51.722660541534424,-0.06704209594726543,True,0.1,10,0,8
4,2.476,2.8000000000000003,51.68298554420471,-0.05761433715820345,True,0.1,10,0,8
5,3.3579999999999997,3.47,51.79077649116516,-0.06105316162109346,True,0.1,10,0,8
6,4.03,4.25,52.80768918991089,-0.051568603515625,True,0.1,10,0,8
7,4.678,4.68,52.91189646720886,-0.053229937744140796,True,0.1,10,0,8
8,5.322,5.140000000000001,52.975428104400635,-0.046150579833984476,True,0.1,10,0,8
9,5.94,5.65,53.29561758041382,-0.045244036865234524,True,0.1,10,0,8
10,6.41,6.1899999999999995,53.29780030250549,-0.04308593749999954,True,0.1,10,0,8
11,6.348,6.61,52.551759481430054,-0.011375616455078407,True,0.1,10,0,8
12,6.5360000000000005,6.64,55.089417934417725,-0.0047822082519530795,True,0.1,10,0,8
13,6.732,6.87,54.072237491607666,-0.009040563964843606,True,0.1,10,0,8
14,6.768000000000001,6.93,52.746368646621704,-0.006093389892578393,True,0.1,10,0,8
15,6.952,7.340000000000001,52.71572780609131,-0.009384490966796655,True,0.1,10,0,8
16,6.9239999999999995,7.180000000000001,52.60712265968323,-0.008177691650390529,True,0.1,10,0,8
17,7.2379999999999995,7.32,52.15832829475403,-0.00865964355468769,True,0.1,10,0,8
18,7.196,7.380000000000001,52.83943271636963,-0.00448732299804675,True,0.1,10,0,8
19,7.242,7.53,52.51893496513367,-0.010715783691406421,True,0.1,10,0,8
20,7.507999999999999,7.5600000000000005,52.451186418533325,-0.009517474365234336,True,0.1,10,0,8
21,7.712,7.7299999999999995,52.692012786865234,-0.007872119140624889,True,0.1,10,0,8
22,7.796,7.969999999999999,52.71976375579834,-0.010390881347656311,True,0.1,10,0,8
23,7.9,8.24,52.36667251586914,-0.010958209228515514,True,0.1,10,0,8
24,8.058,8.35,53.35613560676575,-0.011888482666015854,True,0.1,10,0,8
25,8.208,8.5,53.86423969268799,-0.00852208862304682,True,0.1,10,0,8
26,8.518,8.61,53.32819080352783,-0.014097912597656225,True,0.1,10,0,8
27,8.654,8.799999999999999,52.49433660507202,-0.008466845703124903,True,0.1,10,0,8
28,8.767999999999999,8.81,52.04240441322327,-0.013253533935547068,True,0.1,10,0,8
29,8.656,9.13,52.667848348617554,-0.008574511718749811,True,0.1,10,0,8
30,8.968,9.229999999999999,52.3286190032959,-0.01613085327148429,True,0.1,10,0,8
31,9.15,9.64,52.99351978302002,-0.011703826904297188,True,0.1,10,0,8
32,9.562,9.87,52.9798800945282,-0.01360228881835912,True,0.1,10,0,8
33,9.48,10.12,52.387396812438965,-0.01313668212890633,True,0.1,10,0,8
34,9.69,10.41,52.96915316581726,-0.012580450439453194,True,0.1,10,0,8
35,10.086,10.63,52.54651641845703,-0.013114764404296774,True,0.1,10,0,8
36,10.432,10.71,54.78578233718872,-0.015044171142578212,True,0.1,10,0,8
37,10.51,11.15,53.13164806365967,-0.014236352539062391,True,0.1,10,0,8
38,10.402000000000001,11.57,52.96477913856506,-0.017588476562500066,True,0.1,10,0,8
39,10.828,11.5,52.7619514465332,-0.013434490966796896,True,0.1,10,0,8
40,11.25,11.58,53.4860303401947,-0.011713641357421877,True,0.1,10,0,8
41,11.24,11.690000000000001,51.90650033950806,-0.014937792968749974,True,0.1,10,0,8
42,11.52,12.25,53.230058670043945,-0.013355731201171839,True,0.1,10,0,8
43,11.491999999999999,12.2,52.949015378952026,-0.015708892822265685,True,0.1,10,0,8
44,11.842,12.540000000000001,52.54962348937988,-0.012390374755859402,True,0.1,10,0,8
45,12.094000000000001,12.889999999999999,53.305498361587524,-0.015762792968750005,True,0.1,10,0,8
46,12.052,12.98,52.38345170021057,-0.01303160400390615,True,0.1,10,0,8
47,12.346,13.020000000000001,54.12938141822815,-0.01128520507812505,True,0.1,10,0,8
48,12.631999999999998,13.450000000000001,52.41709876060486,-0.011190911865234377,True,0.1,10,0,8
