round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,14.943701285279596,2.5585937492549418,83.39502424001694,0.0,True,8,4096,0.1,10,0.0001,0.0001,1234
2,20.64114528028404,4.284415405988693,82.7334336321801,-0.0693511962890625,True,8,4096,0.1,10,0.0001,0.0001,1234
3,26.141405588123302,5.883957433700561,82.03212424367666,-0.29871487617492676,True,8,4096,0.1,10,0.0001,0.0001,1234
4,29.048355162762817,6.83459050655365,81.0952167417854,-0.1980318228403727,True,8,4096,0.1,10,0.0001,0.0001,1234
5,31.140288558287615,8.009832972288132,81.99288078583777,-0.20782262086868286,True,8,4096,0.1,10,0.0001,0.0001,1234
6,32.905824085118006,8.874595892429351,82.15061777085066,-0.4087418556213379,True,8,4096,0.1,10,0.0001,0.0001,1234
7,35.166831690013666,9.743736505508423,81.379787389189,-0.26257312297821045,True,8,4096,0.1,10,0.0001,0.0001,1234
8,36.28209126083156,10.14075963497162,80.4763360247016,-0.3952570983341762,True,8,4096,0.1,10,0.0001,0.0001,1234
9,37.16049840557655,11.140557622909546,80.75069824792445,-0.3028142750263214,True,8,4096,0.1,10,0.0001,0.0001,1234
10,38.51963885789744,11.488752698898315,81.56499584577978,-0.4083213276333279,True,8,4096,0.1,10,0.0001,0.0001,1234
11,39.926419661056826,12.308054947853089,82.77400707267225,-0.298886775970459,True,8,4096,0.1,10,0.0001,0.0001,1234
12,40.73081797539424,12.37641429901123,82.48581897467375,-0.3743724389509721,True,8,4096,0.1,10,0.0001,0.0001,1234
13,41.23759526397718,13.573208498954774,81.17451238259673,-0.33271010716756183,True,8,4096,0.1,10,0.0001,0.0001,1234
14,42.03194729076481,13.622373342514038,82.46018088981509,-0.34667449731093186,True,8,4096,0.1,10,0.0001,0.0001,1234
15,43.75549884086926,13.703865814208985,82.24735935777426,-0.34600370270865305,True,8,4096,0.1,10,0.0001,0.0001,1234
16,44.045460255667365,15.17005660533905,82.46051124483347,-0.3978484948476156,True,8,4096,0.1,10,0.0001,0.0001,1234
17,45.2086011615667,14.6137526512146,82.8688276913017,-0.3540275990962982,True,8,4096,0.1,10,0.0001,0.0001,1234
18,46.128902247349416,15.327653551101685,81.9540697708726,-0.2934602008146398,True,8,4096,0.1,10,0.0001,0.0001,1234
19,46.76223471109274,15.171403527259827,82.04692129045725,-0.3894918097390069,True,8,4096,0.1,10,0.0001,0.0001,1234
20,47.388241573983315,15.500067257881165,82.4839427601546,-0.4190159596894917,True,8,4096,0.1,10,0.0001,0.0001,1234
21,47.370141919212706,15.837486457824706,82.81225536391139,-0.364644730091095,True,8,4096,0.1,10,0.0001,0.0001,1234
22,48.778711572980896,16.030778574943543,82.14981844089925,-0.338500908442906,True,8,4096,0.1,10,0.0001,0.0001,1234
23,49.55576791108629,16.81135501861572,81.50403586402535,-0.41698209805922076,True,8,4096,0.1,10,0.0001,0.0001,1234
24,50.10544352307167,16.438914322853087,82.30402726307511,-0.35132400885872217,True,8,4096,0.1,10,0.0001,0.0001,1234
25,50.88467057362886,17.3003098487854,82.33524598740041,-0.37012048562367755,True,8,4096,0.1,10,0.0001,0.0001,1234
26,52.0071825899704,16.747036600112914,82.59212548099458,-0.3554190731048584,True,8,4096,0.1,10,0.0001,0.0001,1234
27,51.740935528237074,17.655913186073303,81.84437090530992,-0.38010976864741397,True,8,4096,0.1,10,0.0001,0.0001,1234
28,52.70475199067546,17.671066808700562,81.61092076823115,-0.3851722699624521,True,8,4096,0.1,10,0.0001,0.0001,1234
29,53.450457838204215,17.691608214378356,81.95622735843062,-0.4728270598820278,True,8,4096,0.1,10,0.0001,0.0001,1234
30,54.133676804416915,17.672750520706177,82.19899564236403,-0.35609248588825093,True,8,4096,0.1,10,0.0001,0.0001,1234
31,54.25097944141121,18.011516666412355,82.54057184234262,-0.46977345943450927,True,8,4096,0.1,10,0.0001,0.0001,1234
32,55.04746341733198,17.475754284858702,82.47106358036399,-0.2349364988265499,True,8,4096,0.1,10,0.0001,0.0001,1234
33,55.58271856954976,18.46915407180786,81.67955526895821,-0.38950370252132416,True,8,4096,0.1,10,0.0001,0.0001,1234
34,56.38331583759013,18.196726822853087,89.60426884144545,-0.35316088705351856,True,8,4096,0.1,10,0.0001,0.0001,1234
35,56.729320647917845,17.846848034858702,82.9430952835828,-0.2507624626159668,True,8,4096,0.1,10,0.0001,0.0001,1234
36,57.31422343426834,18.56916754245758,82.56494252383709,-0.18859923907688686,True,8,4096,0.1,10,0.0001,0.0001,1234
37,57.44970419789361,18.08290672302246,82.52128236182034,-0.396022982067532,True,8,4096,0.1,10,0.0001,0.0001,1234
