round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,25.044834708228287,8.410897102952003,72.12585605800268,0.0,True,8,4096,0.5,10,0.001,0.001,1234
2,35.16703451528762,15.008418607711793,70.85173436999321,-0.04940199851989746,True,8,4096,0.5,10,0.001,0.001,1234
3,40.80977833789349,18.573208498954774,70.25249931498547,-0.0335310697555542,True,8,4096,0.5,10,0.001,0.001,1234
4,45.40203845471267,21.2749192237854,70.9733559260203,-0.2315851847330729,True,8,4096,0.5,10,0.001,0.001,1234
5,49.172749412412024,23.756398105621336,71.52091219098656,-0.42298734188079834,True,8,4096,0.5,10,0.001,0.001,1234
6,52.62835253851913,25.558324337005615,72.42100970598403,-0.3368018627166748,True,8,4096,0.5,10,0.001,0.001,1234
7,55.51595347729583,27.056842660903932,71.0124052860192,-0.4853946765263875,True,8,4096,0.5,10,0.001,0.001,1234
8,57.942940311584074,28.85304412841797,70.45241713800351,-0.24522021838596889,True,8,4096,0.5,10,0.001,0.001,1234
9,61.04371670972644,29.791891145706177,70.79301367900916,-0.36746445298194885,True,8,4096,0.5,10,0.001,0.001,1234
10,63.51375076857546,30.1091055393219,72.14508423599182,-0.24765072928534615,True,8,4096,0.5,10,0.001,0.001,1234
11,66.55870268391358,31.285358238220216,72.62522914999863,-0.372412109375,True,8,4096,0.5,10,0.001,0.001,1234
12,68.61969261844148,31.751751041412355,71.61441516599734,-0.37227778001265094,True,8,4096,0.5,10,0.001,0.001,1234
13,70.75835267188134,32.74414052963257,74.2821354639891,-0.3457198937733968,True,8,4096,0.5,10,0.001,0.001,1234
14,73.65835150808502,32.76333508491516,71.41514101700159,-0.25885576468247634,True,8,4096,0.5,10,0.001,0.001,1234
15,75.08763763210352,32.981209659576415,72.13231976798852,-0.24593727929251535,True,8,4096,0.5,10,0.001,0.001,1234
16,77.68670248034253,33.72878484725952,72.70352951899986,-0.3142946402231852,True,8,4096,0.5,10,0.001,0.001,1234
17,79.52988830204714,34.35344834327698,71.7743420410261,-0.17302206158638,True,8,4096,0.5,10,0.001,0.001,1234
18,81.77362580386864,34.16082973480225,71.23375563099398,-0.21450477487900677,True,8,4096,0.5,10,0.001,0.001,1234
19,84.46245822871421,34.64641695022583,71.42194363000453,-0.1810018883811103,True,8,4096,0.5,10,0.001,0.001,1234
20,85.10826547195856,34.84442343711853,71.66925226600142,-0.2260154548444246,True,8,4096,0.5,10,0.001,0.001,1234
21,87.05849780398607,34.76124720573425,72.42403245199239,-0.09956417083740235,True,8,4096,0.5,10,0.001,0.001,1234
22,88.36969857906763,35.30778546333313,71.81996645202162,-0.12927227928524926,True,8,4096,0.5,10,0.001,0.001,1234
23,89.21851386136426,35.4535964012146,70.99150826700497,-0.022753986445340244,True,8,4096,0.5,10,0.001,0.001,1234
24,90.48752914474503,35.61624445915222,71.62167178199161,-0.12474055912183679,True,8,4096,0.5,10,0.001,0.001,1234
25,91.1144057730335,36.18298754692078,72.07599122799002,-0.13219724098841348,True,8,4096,0.5,10,0.001,0.001,1234
26,92.72663613000447,35.96410274505615,73.16188393501216,-0.09187475204467774,True,8,4096,0.5,10,0.001,0.001,1234
27,94.0883640026662,36.31600213050842,71.16258944699075,-0.09333527088165283,True,8,4096,0.5,10,0.001,0.001,1234
28,93.89818002974702,35.968143701553345,70.69917816200177,-0.045560739658496996,True,8,4096,0.5,10,0.001,0.001,1234
29,94.22851790356432,36.34630923271179,71.2445879180159,-0.06510555744171143,True,8,4096,0.5,10,0.001,0.001,1234
30,94.96329980931712,36.576980113983154,71.99093800000264,-0.02048962691734577,True,8,4096,0.5,10,0.001,0.001,1234
31,95.26564304314945,36.546672916412355,72.90692272200249,-0.04105809529622396,True,8,4096,0.5,10,0.001,0.001,1234
32,96.00801931234827,36.62850193977356,71.44319532299414,-0.03298518734593545,True,8,4096,0.5,10,0.001,0.001,1234
33,95.56169261646532,36.71437225341797,70.86969985699398,-0.04591299593448639,True,8,4096,0.5,10,0.001,0.001,1234
34,96.14376654440282,37.258553218841556,71.3650187900057,-0.09529645515210701,True,8,4096,0.5,10,0.001,0.001,1234
35,96.81667687936044,37.42557897567749,73.57633810699917,-0.018965917475083294,True,8,4096,0.5,10,0.001,0.001,1234
36,96.79485024410226,37.175040340423585,82.29426628400688,-0.06035534994942801,True,8,4096,0.5,10,0.001,0.001,1234
37,96.72265804614739,37.72865028381348,72.20267149200663,-0.03033479717042711,True,8,4096,0.5,10,0.001,0.001,1234
