round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
32,28.105999999999998,27.79,48.05632829666138,-0.014652093505859476,True,0.5,10,0,8
33,28.926000000000002,28.54,48.90690851211548,-0.03264899291992185,True,0.5,10,0,8
34,29.576,29.03,48.261351346969604,-0.02809807739257808,True,0.5,10,0,8
35,30.152,29.4,48.421345233917236,-0.022706524658203265,True,0.5,10,0,8
36,28.98,28.87,49.99681210517883,0.0321708374023439,True,0.5,10,0,8
37,30.244,30.15,50.031065702438354,-0.027548992919921744,True,0.5,10,0,8
38,31.69,30.91,48.375998973846436,-0.036777575683593786,True,0.5,10,0,8
39,32.192,31.130000000000003,47.9984655380249,-0.02784320678710932,True,0.5,10,0,8
40,32.548,31.540000000000003,48.530909061431885,-0.01678324584960933,True,0.5,10,0,8
41,33.384,31.790000000000003,47.604153633117676,-0.024830206298828105,True,0.5,10,0,8
42,33.688,31.94,49.49131631851196,-0.010451318359374984,True,0.5,10,0,8
43,34.358,32.53,48.22435688972473,-0.028103308105468905,True,0.5,10,0,8
44,34.708,32.66,48.52656388282776,-0.008020776367187388,True,0.5,10,0,8
45,35.278,33.1,48.502737283706665,-0.0188697082519532,True,0.5,10,0,8
46,35.632000000000005,33.48,47.92251801490784,-0.011307348632812353,True,0.5,10,0,8
47,35.908,33.6,48.38591647148132,-0.017060723876953343,True,0.5,10,0,8
48,36.588,34.35,48.50454235076904,-0.017766482543945285,True,0.5,10,0,8
49,37.076,34.53,49.29086756706238,-0.010062213134765585,True,0.5,10,0,8
50,37.004,34.57,48.29166769981384,0.0006797058105469489,True,0.5,10,0,8
51,38.068000000000005,34.73,48.71270513534546,-0.025097601318359343,True,0.5,10,0,8
52,38.218,35.11,48.65448331832886,-0.012630944824218737,True,0.5,10,0,8
53,38.769999999999996,35.4,48.34304451942444,-0.005220489501953196,True,0.5,10,0,8
54,38.804,35.57,48.173267126083374,-0.010563201904296804,True,0.5,10,0,8
55,39.6,35.82,48.67465615272522,-0.011144528198242298,True,0.5,10,0,8
56,39.7,36.059999999999995,48.76009798049927,-0.010031689453124848,True,0.5,10,0,8
