round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,34.26082010490855,5.367389539629221,70.99286702601239,0.0,True,8,4096,0.1,10,0.001,0.001,1234
2,41.74838348054041,7.5936152815818785,70.0382891340123,-0.11374616622924805,True,8,4096,0.1,10,0.001,0.001,1234
3,46.69824811471561,8.579269909858704,69.59069481198094,-0.4475672245025635,True,8,4096,0.1,10,0.001,0.001,1234
4,49.51927641427025,9.752491915225983,69.57897051001783,-0.4958309332529704,True,8,4096,0.1,10,0.001,0.001,1234
5,52.7511902468219,10.841864240169524,70.74147102600546,-0.6034623384475708,True,8,4096,0.1,10,0.001,0.001,1234
6,55.46299295679239,11.802599692344666,71.60244475799846,-0.6914181232452392,True,8,4096,0.1,10,0.001,0.001,1234
7,57.92520646872377,12.665678858757019,70.15962518699234,-0.45199163754781085,True,8,4096,0.1,10,0.001,0.001,1234
8,60.011558927493105,13.122979521751404,69.85817138300627,-0.8883820601872036,True,8,4096,0.1,10,0.001,0.001,1234
9,61.90638129975732,14.4753502368927,70.07305353099946,-0.41872283816337585,True,8,4096,0.1,10,0.001,0.001,1234
10,64.38196765389425,15.313846969604493,71.36238792401855,-0.8509954081641303,True,8,4096,0.1,10,0.001,0.001,1234
11,65.50569941737369,15.670797419548034,71.67681787902256,-0.644481086730957,True,8,4096,0.1,10,0.001,0.001,1234
12,67.19241287911264,16.08634157180786,71.13502892199904,-0.48459469188343396,True,8,4096,0.1,10,0.001,0.001,1234
13,67.46026670522649,16.07421875,74.39644880100968,-0.5399136145909628,True,8,4096,0.1,10,0.001,0.001,1234
14,68.13874968544678,16.02707436084747,71.24301298198407,-0.49197941560011643,True,8,4096,0.1,10,0.001,0.001,1234
15,70.42539778290157,16.9807382106781,71.4682286150055,-0.5156268903187343,True,8,4096,0.1,10,0.001,0.001,1234
16,70.67962323608846,17.37136309146881,71.98672764998628,-0.2912536780039469,True,8,4096,0.1,10,0.001,0.001,1234
17,72.49928300503383,18.268453669548034,71.1911756460031,-0.5539907217025757,True,8,4096,0.1,10,0.001,0.001,1234
18,73.25927575296875,18.112203669548034,70.8776106070145,-0.3133548848769244,True,8,4096,0.1,10,0.001,0.001,1234
19,74.73200171040642,18.834859895706177,71.21066255497863,-0.28034541341993546,True,8,4096,0.1,10,0.001,0.001,1234
20,75.33213550374444,18.427397584915163,71.46028875501361,-0.3386217794920269,True,8,4096,0.1,10,0.001,0.001,1234
21,74.85995390335461,18.379579663276672,72.15009937802097,-0.47524155378341676,True,8,4096,0.1,10,0.001,0.001,1234
22,77.45739656323242,19.749797964096068,71.44630104399403,-0.4940676462082636,True,8,4096,0.1,10,0.001,0.001,1234
23,78.33773590537155,19.566271567344664,71.0405359249853,-0.6129754673350941,True,8,4096,0.1,10,0.001,0.001,1234
24,80.16359896720562,19.97642774581909,71.34197945101187,-0.4576793753582498,True,8,4096,0.1,10,0.001,0.001,1234
25,81.39319739206664,20.636449265480042,71.61908632499399,-0.30904001990954083,True,8,4096,0.1,10,0.001,0.001,1234
26,82.32402278039272,19.978448247909547,72.31656249897787,-0.3166061878204346,True,8,4096,0.1,10,0.001,0.001,1234
27,82.43173377666491,20.101697158813476,71.36572533700382,-0.2571964997511644,True,8,4096,0.1,10,0.001,0.001,1234
28,83.42730258330377,20.51892499923706,71.34935117000714,-0.4779303162186234,True,8,4096,0.1,10,0.001,0.001,1234
29,83.71642880146639,19.833984375,71.45332398498431,-0.29140526056289673,True,8,4096,0.1,10,0.001,0.001,1234
30,84.97038605087602,20.908539843559264,71.70677619200433,-0.22340527074090366,True,8,4096,0.1,10,0.001,0.001,1234
31,86.47820289030751,21.191069412231446,72.01381491799839,-0.38286686738332115,True,8,4096,0.1,10,0.001,0.001,1234
32,87.95279831400727,20.83917019367218,72.53540601499844,-0.32320907808119254,True,8,4096,0.1,10,0.001,0.001,1234
33,87.47482160272911,20.66574623584747,70.95374819499557,-0.48565275967121124,True,8,4096,0.1,10,0.001,0.001,1234
34,88.2491731323656,20.983297324180604,71.17058877498494,-0.4877052234880852,True,8,4096,0.1,10,0.001,0.001,1234
35,89.78967335872835,21.771282339096068,71.63239459402394,-0.19501624387853286,True,8,4096,0.1,10,0.001,0.001,1234
36,89.36078226227251,21.611328172683717,72.11292324500391,0.09347272600446428,True,8,4096,0.1,10,0.001,0.001,1234
37,89.93761398175556,21.37830009460449,71.47738127299817,-0.18082545200983682,True,8,4096,0.1,10,0.001,0.001,1234
38,89.78778739641086,21.815395975112914,70.99130595099996,-0.11584826417871423,True,8,4096,0.1,10,0.001,0.001,1234
39,91.73555017590454,21.9005925655365,71.37648014901788,-0.11335636440076326,True,8,4096,0.1,10,0.001,0.001,1234
40,92.30183219223632,22.114089465141298,71.85576597199542,-0.23067297079624274,True,8,4096,0.1,10,0.001,0.001,1234
41,92.82765073032226,22.38045539855957,72.26080945099238,-0.2980120897293091,True,8,4096,0.1,10,0.001,0.001,1234
42,91.79634507405487,22.018453621864317,71.27162195500568,-0.014664010303776438,True,8,4096,0.1,10,0.001,0.001,1234
43,92.41942871150952,21.9575026512146,70.6984423600079,-0.3981845719473703,True,8,4096,0.1,10,0.001,0.001,1234
44,92.46646307306116,22.178407907485962,71.79568272398319,-0.025242716767067134,True,8,4096,0.1,10,0.001,0.001,1234
45,92.0897943091063,22.394598603248596,71.84436343601556,-0.20355366576801648,True,8,4096,0.1,10,0.001,0.001,1234
