round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,39.9177809637631,14.45346168577671,100.16712534055114,0.0,True,8,4096,0.5,10,0.01,0.01,1234
2,53.03280337139781,23.443561410903932,99.43374970089644,-0.14966678619384766,True,8,4096,0.5,10,0.01,0.01,1234
3,62.22192216577331,27.26495141983032,98.61815857514739,-0.0275956392288208,True,8,4096,0.5,10,0.01,0.01,1234
4,66.93579081846426,30.0505117893219,98.54685657378286,-0.2262112299601237,True,8,4096,0.5,10,0.01,0.01,1234
5,74.1730302765961,31.565867280960084,99.24382068682462,-0.32753580808639526,True,8,4096,0.5,10,0.01,0.01,1234
6,78.11131989923994,32.811489725112914,99.0937906531617,-0.31005029678344725,True,8,4096,0.5,10,0.01,0.01,1234
7,81.6544246612783,33.56950430870056,99.91904486808926,-0.3082161744435628,True,8,4096,0.5,10,0.01,0.01,1234
8,86.83472535147325,34.70366377830506,99.68834043387324,-0.13568353652954102,True,8,4096,0.5,10,0.01,0.01,1234
9,88.96916425325813,35.10001349449158,98.15493176784366,-0.2871001958847046,True,8,4096,0.5,10,0.01,0.01,1234
10,91.03440348532145,36.399515056610106,99.01598120853305,-0.1123721334669325,True,8,4096,0.5,10,0.01,0.01,1234
11,92.58250583479989,36.53556046485901,100.22184750251472,-0.21906280517578125,True,8,4096,0.5,10,0.01,0.01,1234
12,93.08362092956784,36.53353977203369,99.31078723631799,-0.09541611237959428,True,8,4096,0.5,10,0.01,0.01,1234
13,95.05523701632464,37.47272357940674,99.19590994156897,-0.00783073902130127,True,8,4096,0.5,10,0.01,0.01,1234
14,95.81864805854863,38.30313863754272,102.29786604549736,-0.22774505615234375,True,8,4096,0.5,10,0.01,0.01,1234
15,95.97160980855936,37.774784326553345,99.17231779918075,-0.308720452444894,True,8,4096,0.5,10,0.01,0.01,1234
16,96.906802385567,39.49993267059326,100.10962270200253,-0.002240610122680664,True,8,4096,0.5,10,0.01,0.01,1234
17,95.73946415467812,38.078865957260135,100.25302464701235,-0.12557445466518402,True,8,4096,0.5,10,0.01,0.01,1234
18,97.25882825111394,39.37904095649719,99.32708899397403,-0.28483786302454334,True,8,4096,0.5,10,0.01,0.01,1234
19,97.1478606072811,39.15813570022583,99.40085249394178,-0.27622948752509224,True,8,4096,0.5,10,0.01,0.01,1234
20,97.44363998908987,39.69221453666687,100.11389277968556,-0.3421111859773335,True,8,4096,0.5,10,0.01,0.01,1234
21,98.1912366964089,39.43325695991516,99.5899949176237,-0.32882061004638674,True,8,4096,0.5,10,0.01,0.01,1234
22,98.06896632741525,40.13267765045166,99.65006763767451,-0.19967434519813174,True,8,4096,0.5,10,0.01,0.01,1234
23,98.27425908725884,39.94342670440674,100.17741182073951,-0.2801469456065785,True,8,4096,0.5,10,0.01,0.01,1234
24,98.39788365772749,40.97252159118652,99.80194069631398,-0.33469515261442767,True,8,4096,0.5,10,0.01,0.01,1234
25,98.1330014007407,40.399380397796634,99.75602773297578,-0.2959623833497365,True,8,4096,0.5,10,0.01,0.01,1234
26,98.40569124605825,41.230805492401124,100.13742558471859,0.10912713050842285,True,8,4096,0.5,10,0.01,0.01,1234
27,97.96358840647936,39.24400596618652,103.28346298076212,-0.14784573591672456,True,8,4096,0.5,10,0.01,0.01,1234
28,98.60981906106824,40.571793937683104,100.33372137881815,-0.23990178991247108,True,8,4096,0.5,10,0.01,0.01,1234
29,98.05873740108777,40.28421325683594,100.15785261429846,-0.1502907191004072,True,8,4096,0.5,10,0.01,0.01,1234
30,97.90347644492601,40.35560340881348,99.15774430334568,-0.3044110906535181,True,8,4096,0.5,10,0.01,0.01,1234
31,98.58581356322127,41.15705814361572,99.67236996348947,-0.22057320276896158,True,8,4096,0.5,10,0.01,0.01,1234
32,97.91644109574653,41.04222793579102,100.12124348711222,-0.12478307754762712,True,8,4096,0.5,10,0.01,0.01,1234
33,98.77334061047065,42.4208646774292,99.44295482244343,-0.22100459784269333,True,8,4096,0.5,10,0.01,0.01,1234
34,98.66128185189426,42.684199810028076,99.98046051710844,0.04541441166039669,True,8,4096,0.5,10,0.01,0.01,1234
35,98.04575598289112,40.70682926177979,99.71460959687829,-0.21628177165985107,True,8,4096,0.5,10,0.01,0.01,1234
36,99.1157250434762,42.493601608276364,98.87521521188319,-0.19653624125889368,True,8,4096,0.5,10,0.01,0.01,1234
37,98.63554540235744,41.79923229217529,99.0738931344822,-0.2389475570784675,True,8,4096,0.5,10,0.01,0.01,1234
38,98.50370625072806,41.901266193389894,99.97116525098681,-0.2665112534084836,True,8,4096,0.5,10,0.01,0.01,1234
39,98.36915363762326,42.16830539703369,99.41692701447755,-0.1915785638909591,True,8,4096,0.5,10,0.01,0.01,1234
40,98.85407434318637,43.13712291717529,99.62444608751684,-0.25892953994946605,True,8,4096,0.5,10,0.01,0.01,1234
41,98.35401335917005,42.235654544830325,100.18282232154161,-0.2340650200843811,True,8,4096,0.5,10,0.01,0.01,1234
42,99.18813842684828,44.06990833282471,101.69455882720649,-0.01566481590270996,True,8,4096,0.5,10,0.01,0.01,1234
43,98.39066364740981,41.59314389228821,99.63796071801335,-0.2632509924116589,True,8,4096,0.5,10,0.01,0.01,1234
44,98.46855031701817,43.56714706420898,99.65871598105878,-0.13539768374243447,True,8,4096,0.5,10,0.01,0.01,1234
45,98.62845178440678,43.33176193237305,98.97125256061554,-0.15193902904337103,True,8,4096,0.5,10,0.01,0.01,1234
46,98.98516480139006,42.87176723480225,98.97264411579818,-0.23741805818345812,True,8,4096,0.5,10,0.01,0.01,1234
47,99.14517849696966,43.91163778305054,99.63282945752144,-0.19217413923014764,True,8,4096,0.5,10,0.01,0.01,1234
