round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,1.9060000000000001,1.78,44.73544430732727,0.0,True,0.1,10,0,8
2,4.2860000000000005,4.29,42.32307529449463,-0.22701970825195303,True,0.1,10,0,8
3,6.3,6.34,42.60149574279785,-0.16772324218750026,True,0.1,10,0,8
4,8.527999999999999,8.68,43.00092267990112,-0.17459049682617173,True,0.1,10,0,8
5,10.036000000000001,10.38,43.088735818862915,-0.13084376831054687,True,0.1,10,0,8
6,11.572000000000001,12.139999999999999,43.46732711791992,-0.10543390502929695,True,0.1,10,0,8
7,12.788,13.22,43.333449840545654,-0.08185641479492176,True,0.1,10,0,8
8,13.947999999999999,14.27,43.3430814743042,-0.07212626953125004,True,0.1,10,0,8
9,15.018,15.920000000000002,43.19709014892578,-0.06500108642578128,True,0.1,10,0,8
10,15.76,16.650000000000002,43.04705333709717,-0.049744897460937486,True,0.1,10,0,8
11,16.058,17.23,42.726091623306274,-0.026475170898437473,True,0.1,10,0,8
12,16.348,17.39,44.59217691421509,-0.009852783203124993,True,0.1,10,0,8
13,16.28,17.549999999999997,42.76857542991638,-0.005987713623046886,True,0.1,10,0,8
14,16.747999999999998,17.65,43.0964138507843,-0.015654809570312532,True,0.1,10,0,8
15,17.188,18.05,42.85215640068054,-0.020932464599609357,True,0.1,10,0,8
16,16.919999999999998,18.11,43.456690549850464,0.0022438415527343382,True,0.1,10,0,8
17,17.112,18.22,43.39937424659729,-0.010470794677734218,True,0.1,10,0,8
18,17.562,18.5,42.874611139297485,-0.026326843261718746,True,0.1,10,0,8
19,17.904,18.83,42.827027559280396,-0.010265557861328212,True,0.1,10,0,8
20,18.474,19.21,42.96885561943054,-0.02429666748046868,True,0.1,10,0,8
21,18.14,18.87,42.58551645278931,0.01640049438476554,True,0.1,10,0,8
22,18.302,19.470000000000002,43.022043228149414,-0.01218620605468752,True,0.1,10,0,8
23,19.506,20.19,42.788114070892334,-0.04635653076171877,True,0.1,10,0,8
24,19.753999999999998,20.16,43.8299036026001,-0.008989215087890657,True,0.1,10,0,8
25,20.669999999999998,20.97,42.86511516571045,-0.03875659179687503,True,0.1,10,0,8
26,20.942,21.2,42.66577196121216,-0.02159862670898436,True,0.1,10,0,8
27,19.42,20.5,43.23556852340698,0.043678814697265714,True,0.1,10,0,8
28,21.362000000000002,22.189999999999998,43.128610610961914,-0.029711236572265598,True,0.1,10,0,8
29,21.612000000000002,22.12,43.30463147163391,-0.013467877197265565,True,0.1,10,0,8
30,22.62,23.3,43.09742212295532,-0.047303430175781355,True,0.1,10,0,8
31,22.224,22.59,43.039649963378906,0.01699089355468759,True,0.1,10,0,8
32,23.818,23.830000000000002,43.22876000404358,-0.05090386962890623,True,0.1,10,0,8
33,23.855999999999998,24.310000000000002,42.79997277259827,-0.01245151367187498,True,0.1,10,0,8
34,24.354,24.47,43.14630699157715,-0.01935040893554687,True,0.1,10,0,8
35,24.152,24.84,45.32052659988403,-0.0052208618164062415,True,0.1,10,0,8
36,25.338,24.959999999999997,43.60842990875244,-0.026979461669921802,True,0.1,10,0,8
37,25.735999999999997,25.650000000000002,43.06554579734802,-0.026885955810546935,True,0.1,10,0,8
38,26.268,26.19,43.580589294433594,-0.016198522949218842,True,0.1,10,0,8
39,26.712000000000003,26.14,43.06764459609985,-0.02105585327148418,True,0.1,10,0,8
40,26.985999999999997,26.76,43.31413006782532,-0.020836285400390776,True,0.1,10,0,8
41,27.846,27.04,43.107338666915894,-0.01710250244140621,True,0.1,10,0,8
42,28.060000000000002,27.27,43.644978761672974,-0.020733868408203193,True,0.1,10,0,8
43,28.108,27.91,43.468820571899414,-0.01747643432617183,True,0.1,10,0,8
44,28.636,28.16,43.26460790634155,-0.01532509155273436,True,0.1,10,0,8
45,29.382,28.43,42.667004346847534,-0.02427983398437501,True,0.1,10,0,8
46,29.587999999999997,28.57,43.073248624801636,-0.011968884277343772,True,0.1,10,0,8
47,29.932,29.099999999999998,44.67679452896118,-0.00890272216796877,True,0.1,10,0,8
48,30.546,29.25,43.31035017967224,-0.015911688232421818,True,0.1,10,0,8
49,31.03,29.520000000000003,43.01286435127258,-0.018428930664062548,True,0.1,10,0,8
50,31.226,29.599999999999998,43.007243633270264,-0.0003346801757811768,True,0.1,10,0,8
51,31.502000000000002,30.06,43.23796582221985,-0.021071160888671957,True,0.1,10,0,8
52,31.77,30.19,43.184399366378784,-0.010110638427734298,True,0.1,10,0,8
53,32.36,30.520000000000003,43.58356022834778,-0.015063293457031168,True,0.1,10,0,8
54,32.379999999999995,30.53,43.175474643707275,-0.008166326904297083,True,0.1,10,0,8
55,33.178000000000004,30.79,42.825087785720825,-0.012589105224609298,True,0.1,10,0,8
56,33.19,30.79,42.913508892059326,-0.004915924072265643,True,0.1,10,0,8
57,33.792,31.130000000000003,43.53709554672241,-0.012574536132812498,True,0.1,10,0,8
58,33.606,31.069999999999997,45.42507338523865,0.0041951965332031275,True,0.1,10,0,8
59,34.36,31.759999999999998,44.02644753456116,-0.01676099243164062,True,0.1,10,0,8
60,33.43,31.0,43.416056632995605,0.01881571044921877,True,0.1,10,0,8
61,34.977999999999994,31.630000000000003,42.95529890060425,-0.014536334228515635,True,0.1,10,0,8
62,35.242000000000004,31.95,43.16163611412048,-0.011718243408203132,True,0.1,10,0,8
63,35.43,31.990000000000002,43.05916118621826,-0.008886541748046905,True,0.1,10,0,8
64,30.518,28.310000000000002,43.31975603103638,0.20250900268554695,True,0.1,10,0,8
65,34.406,31.830000000000002,43.316866397857666,0.024036212158203174,True,0.1,10,0,8
