round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
92,52.751999999999995,39.76,61.763527154922485,0.005986651611328142,True,0.5,10,0,8
93,52.978,40.23,60.8891704082489,0.0044077728271483705,True,0.5,10,0,8
94,53.262,40.17,64.75215458869934,0.005740713500976558,True,0.5,10,0,8
95,53.854,40.07,63.1082980632782,0.0034261444091796987,True,0.5,10,0,8
96,53.97,40.39,61.39271068572998,0.009378552246093807,True,0.5,10,0,8
97,54.544000000000004,40.17,61.48721170425415,0.0034730438232419836,True,0.5,10,0,8
98,55.023999999999994,40.31,61.65448188781738,0.005518942260742232,True,0.5,10,0,8
99,54.94,39.92,61.02117729187012,0.02012603759765632,True,0.5,10,0,8
100,55.647999999999996,40.150000000000006,61.6966438293457,0.01483773498535168,True,0.5,10,0,8
101,55.796,40.18,60.81025457382202,0.01071304321289066,True,0.5,10,0,8
102,55.72200000000001,40.37,61.762911796569824,0.017432946777343705,True,0.5,10,0,8
103,56.556,40.44,61.075571060180664,0.018909652709960943,True,0.5,10,0,8
104,57.094,40.36,61.837363481521606,0.014515469360351575,True,0.5,10,0,8
105,57.02199999999999,40.31,63.98351287841797,0.018529751586914146,True,0.5,10,0,8
106,57.558,40.239999999999995,63.82738971710205,0.024876321411132808,True,0.5,10,0,8
107,57.80800000000001,40.35,61.13062787055969,0.017849505615234483,True,0.5,10,0,8
108,57.903999999999996,40.57,61.42322301864624,0.026927828979492217,True,0.5,10,0,8
109,58.504,40.67,60.67835855484009,0.022669174194335985,True,0.5,10,0,8
110,58.706,40.53,61.41715455055237,0.027330548095703122,True,0.5,10,0,8
111,58.786,40.25,61.715155363082886,0.03578352355957026,True,0.5,10,0,8
112,59.462,40.43,61.286436557769775,0.028870681762695315,True,0.5,10,0,8
113,59.928000000000004,40.37,61.49556875228882,0.03468105773925796,True,0.5,10,0,8
114,59.862,40.72,60.810232162475586,0.03529113769531254,True,0.5,10,0,8
115,60.263999999999996,40.32,60.78157377243042,0.03398229980468752,True,0.5,10,0,8
116,60.931999999999995,40.36,61.68806338310242,0.04912071228027344,True,0.5,10,0,8
117,61.048,40.39,61.14021277427673,0.046584710693359455,True,0.5,10,0,8
118,61.562,40.52,63.89140272140503,0.04509580993652333,True,0.5,10,0,8
119,61.672000000000004,40.61,61.20092177391052,0.04554619750976556,True,0.5,10,0,8
120,61.78,40.46,60.95216345787048,0.05479505920410155,True,0.5,10,0,8
121,62.2,40.53,60.947680711746216,0.05627668151855465,True,0.5,10,0,8
122,62.694,40.660000000000004,61.22739601135254,0.059739852905273505,True,0.5,10,0,8
123,62.846000000000004,40.45,61.1005859375,0.06001647949218754,True,0.5,10,0,8
124,62.96000000000001,40.52,62.18515491485596,0.061938949584961024,True,0.5,10,0,8
125,63.482000000000006,40.71,61.36129331588745,0.06635575561523446,True,0.5,10,0,8
126,63.37199999999999,40.83,61.347657680511475,0.0668256225585937,True,0.5,10,0,8
127,64.178,40.63,61.15982961654663,0.07698542785644528,True,0.5,10,0,8
128,64.176,40.699999999999996,61.529622077941895,0.07681411132812492,True,0.5,10,0,8
129,64.47800000000001,40.68,63.60026216506958,0.0781920257568359,True,0.5,10,0,8
130,64.984,40.72,61.36660599708557,0.08130150451660159,True,0.5,10,0,8
131,65.282,40.63,61.341212034225464,0.08094849548339847,True,0.5,10,0,8
132,65.404,40.57,61.27471327781677,0.08548976745605463,True,0.5,10,0,8
133,66.02799999999999,40.44,61.63262891769409,0.09120270996093752,True,0.5,10,0,8
134,65.818,40.23,61.48877811431885,0.10058706359863283,True,0.5,10,0,8
135,65.994,40.32,61.230547189712524,0.09862354125976554,True,0.5,10,0,8
136,66.834,40.56,61.5530800819397,0.10566052246093749,True,0.5,10,0,8
137,67.00399999999999,40.699999999999996,60.99882245063782,0.10019659118652342,True,0.5,10,0,8
138,67.06400000000001,40.42,61.342068910598755,0.1043741119384765,True,0.5,10,0,8
139,67.338,40.27,61.17224311828613,0.11127059936523435,True,0.5,10,0,8
140,67.864,40.79,61.35960555076599,0.10924834289550782,True,0.5,10,0,8
141,68.094,40.86,59.24893808364868,0.11128500976562501,True,0.5,10,0,8
142,68.242,40.57,57.989784240722656,0.11598722229003906,True,0.5,10,0,8
143,68.428,40.45,57.88957405090332,0.11938936767578134,True,0.5,10,0,8
144,68.992,40.33,58.173868894577026,0.11806957397460938,True,0.5,10,0,8
145,68.932,40.510000000000005,58.47365617752075,0.12517320556640632,True,0.5,10,0,8
146,68.894,40.38,58.14414358139038,0.13209959106445313,True,0.5,10,0,8
147,69.328,40.27,58.24240827560425,0.13561241760253911,True,0.5,10,0,8
148,69.736,40.699999999999996,58.10764241218567,0.1372579956054687,True,0.5,10,0,8
149,69.918,40.35,57.705190896987915,0.1419946014404297,True,0.5,10,0,8
150,70.166,40.410000000000004,58.07894444465637,0.14004033508300787,True,0.5,10,0,8
151,70.234,40.54,58.53884744644165,0.14661619873046883,True,0.5,10,0,8
152,70.796,40.489999999999995,59.501962423324585,0.15476741638183605,True,0.5,10,0,8
153,71.298,40.550000000000004,58.62279534339905,0.1518149780273438,True,0.5,10,0,8
