round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,17.06,17.080000000000002,46.58106994628906,0.0,True,0.1,10,0,8
2,23.992,24.29,43.335670948028564,-0.2595945495605469,True,0.1,10,0,8
3,26.82,27.35,43.25900650024414,-0.10624182128906248,True,0.1,10,0,8
4,29.236,30.04,43.99864602088928,-0.07917385864257809,True,0.1,10,0,8
5,31.016,31.35,43.772221326828,-0.04612193908691413,True,0.1,10,0,8
6,33.324,33.77,43.66280961036682,-0.05765938720703123,True,0.1,10,0,8
7,33.214,33.73,44.03234815597534,-0.012286114501953094,True,0.1,10,0,8
8,35.062,35.85,44.32264471054077,-0.048260198974609425,True,0.1,10,0,8
9,36.118,36.66,44.6146981716156,-0.01135200500488276,True,0.1,10,0,8
10,36.874,37.28,44.712157249450684,-0.022678170776367156,True,0.1,10,0,8
11,37.704,38.31,44.281906604766846,-0.02340311584472663,True,0.1,10,0,8
12,38.034,37.99,43.823328495025635,0.003487631225585952,True,0.1,10,0,8
13,38.538,38.43,45.55935883522034,-0.010337640380859315,True,0.1,10,0,8
14,37.88,38.2,44.6208074092865,0.004801580810546824,True,0.1,10,0,8
15,38.818000000000005,38.64,44.20091247558594,-0.008476834106445308,True,0.1,10,0,8
16,38.816,39.09,43.78968930244446,-0.01143518371582033,True,0.1,10,0,8
17,39.418,39.64,43.86354446411133,-0.011352029418945263,True,0.1,10,0,8
18,39.42,39.36,44.05217456817627,0.008033087158203056,True,0.1,10,0,8
19,40.522000000000006,40.9,44.3856201171875,-0.028849789428711015,True,0.1,10,0,8
20,39.842,40.37,43.836974143981934,0.015817419433593737,True,0.1,10,0,8
21,40.652,41.29,43.783403396606445,-0.0082554077148437,True,0.1,10,0,8
22,41.8,41.88,44.421380043029785,-0.009805368041992191,True,0.1,10,0,8
23,41.752,41.620000000000005,43.97899794578552,-0.0026215911865234975,True,0.1,10,0,8
24,42.308,42.54,44.40250086784363,-0.014366497802734335,True,0.1,10,0,8
25,42.674,42.730000000000004,45.81886696815491,-0.014311425781250043,True,0.1,10,0,8
26,43.014,43.34,44.051061391830444,-0.014207034301757782,True,0.1,10,0,8
27,44.112,44.800000000000004,43.969361782073975,-0.02627625122070314,True,0.1,10,0,8
28,43.908,44.47,44.23187470436096,0.00018757324218752203,True,0.1,10,0,8
29,44.116,44.800000000000004,44.178948163986206,-0.003076892089843719,True,0.1,10,0,8
30,45.33,45.16,44.2591335773468,-0.011689047241210915,True,0.1,10,0,8
31,45.194,45.21,44.47641706466675,-0.003767755126953176,True,0.1,10,0,8
32,45.128,45.769999999999996,44.25336813926697,-0.01502816467285153,True,0.1,10,0,8
33,45.722,46.27,43.67627429962158,-0.010804534912109398,True,0.1,10,0,8
34,47.288000000000004,47.46,44.21703505516052,-0.024447009277343713,True,0.1,10,0,8
35,47.408,47.38,43.896952629089355,-0.0026228790283203463,True,0.1,10,0,8
36,47.524,47.93,43.62645602226257,-0.014100662231445283,True,0.1,10,0,8
37,48.687999999999995,49.059999999999995,45.01063418388367,-0.01712021179199219,True,0.1,10,0,8
38,47.984,48.35,43.90701389312744,0.009220843505859343,True,0.1,10,0,8
39,48.925999999999995,49.25,44.052855014801025,-0.01034065856933597,True,0.1,10,0,8
40,48.768,49.45,44.14472198486328,-0.006532479858398377,True,0.1,10,0,8
41,49.786,50.21,43.65332818031311,-0.007775189208984434,True,0.1,10,0,8
42,49.688,49.79,44.531922578811646,-0.000954528808593702,True,0.1,10,0,8
43,50.324000000000005,50.980000000000004,43.96769094467163,-0.01933358459472654,True,0.1,10,0,8
44,50.33800000000001,50.55,44.103086948394775,0.004800021362304685,True,0.1,10,0,8
45,50.81400000000001,50.9,43.549866914749146,-0.0004499359130859748,True,0.1,10,0,8
46,50.870000000000005,50.91,44.19596982002258,0.00016739196777342257,True,0.1,10,0,8
47,51.378,50.96000000000001,44.168760538101196,-0.010215753173828057,True,0.1,10,0,8
48,51.588,51.35999999999999,44.851025104522705,-0.011087707519531254,True,0.1,10,0,8
49,50.89399999999999,50.980000000000004,45.187899589538574,0.011297167968749956,True,0.1,10,0,8
50,51.942,51.480000000000004,44.07262301445007,0.006203051757812483,True,0.1,10,0,8
51,51.876,51.72,44.17459011077881,-0.0029415832519531725,True,0.1,10,0,8
52,52.074,51.94,43.89789295196533,-0.007194964599609399,True,0.1,10,0,8
53,52.815999999999995,52.459999999999994,43.749210834503174,-0.011741900634765568,True,0.1,10,0,8
54,52.751999999999995,52.18000000000001,43.90915060043335,0.003992462158203125,True,0.1,10,0,8
55,52.402,51.92,43.86171340942383,0.014430703735351536,True,0.1,10,0,8
56,52.48199999999999,52.080000000000005,44.14068245887756,0.004667681884765606,True,0.1,10,0,8
57,53.146,52.629999999999995,44.44785022735596,-0.007540710449218802,True,0.1,10,0,8
58,53.513999999999996,52.28,44.533602714538574,0.0025325958251953386,True,0.1,10,0,8
59,53.504,52.76,45.079121351242065,-0.0033611114501952864,True,0.1,10,0,8
60,53.784,53.169999999999995,45.386412620544434,-0.006228491210937515,True,0.1,10,0,8
61,53.446000000000005,52.800000000000004,44.31647562980652,0.0066376098632813015,True,0.1,10,0,8
62,54.1,53.05,44.212180852890015,0.0005064636230468711,True,0.1,10,0,8
63,54.598,53.55,44.40318942070007,-0.010759576416015548,True,0.1,10,0,8
64,54.398,53.25,43.9840886592865,0.008022790527343782,True,0.1,10,0,8
65,53.474,52.65,44.310582637786865,0.018708062744140587,True,0.1,10,0,8
66,54.788000000000004,53.6,44.02622985839844,-0.00036301269531255895,True,0.1,10,0,8
67,54.616,53.459999999999994,43.9949951171875,0.007817874145507896,True,0.1,10,0,8
68,54.800000000000004,53.25,44.353748083114624,0.0034071350097656604,True,0.1,10,0,8
69,54.230000000000004,53.26,44.48965883255005,0.016524061584472706,True,0.1,10,0,8
70,54.794,53.26,44.180174112319946,0.014229231262207032,True,0.1,10,0,8
71,54.56999999999999,53.13,44.45078492164612,0.016947656249999988,True,0.1,10,0,8
72,54.832,53.510000000000005,45.19131016731262,0.006829383850097637,True,0.1,10,0,8
73,55.322,53.92,44.160300731658936,-0.0028650512695312267,True,0.1,10,0,8
74,54.882,52.86,44.52171969413757,0.01729492950439453,True,0.1,10,0,8
75,55.566,53.910000000000004,43.74152159690857,-0.0006421005249023004,True,0.1,10,0,8
76,55.474000000000004,53.68000000000001,43.491034507751465,0.009398442077636737,True,0.1,10,0,8
77,54.949999999999996,53.15,44.42783331871033,0.020563233947753945,True,0.1,10,0,8
78,55.30199999999999,53.510000000000005,44.33214616775513,0.0154751937866211,True,0.1,10,0,8
79,55.788000000000004,53.66,44.220538854599,0.007430284118652297,True,0.1,10,0,8
80,55.891999999999996,53.510000000000005,43.68156170845032,0.01470361938476561,True,0.1,10,0,8
81,56.428,54.26,44.05283069610596,0.003542932128906262,True,0.1,10,0,8
82,55.998000000000005,54.0,43.84024262428284,0.021321153259277324,True,0.1,10,0,8
83,55.635999999999996,53.7,44.29554533958435,0.013160658264160175,True,0.1,10,0,8
84,56.264,53.53,46.09556269645691,0.008997727966308577,True,0.1,10,0,8
85,56.688,54.300000000000004,43.835546255111694,-0.003453662109374989,True,0.1,10,0,8
86,56.35,53.97,44.65146064758301,0.010406942749023429,True,0.1,10,0,8
87,56.264,54.05,44.00199627876282,0.019078952026367224,True,0.1,10,0,8
