round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
40,48.768,49.45,43.265955448150635,-0.006532479858398377,True,0.1,10,0,8
41,49.786,50.21,43.212090730667114,-0.007775189208984434,True,0.1,10,0,8
42,49.688,49.79,43.603588581085205,-0.000954528808593702,True,0.1,10,0,8
43,50.324000000000005,50.980000000000004,43.06882452964783,-0.01933358459472654,True,0.1,10,0,8
44,50.33800000000001,50.55,43.49107360839844,0.004800021362304685,True,0.1,10,0,8
45,50.81400000000001,50.9,43.298794746398926,-0.0004499359130859748,True,0.1,10,0,8
46,50.870000000000005,50.91,42.96443486213684,0.00016739196777342257,True,0.1,10,0,8
47,51.378,50.96000000000001,42.84203577041626,-0.010215753173828057,True,0.1,10,0,8
48,51.588,51.35999999999999,43.17894244194031,-0.011087707519531254,True,0.1,10,0,8
49,50.89399999999999,50.980000000000004,43.8816134929657,0.011297167968749956,True,0.1,10,0,8
50,51.942,51.480000000000004,43.02587056159973,0.006203051757812483,True,0.1,10,0,8
51,51.876,51.72,42.89481043815613,-0.0029415832519531725,True,0.1,10,0,8
52,52.074,51.94,43.05958271026611,-0.007194964599609399,True,0.1,10,0,8
53,52.815999999999995,52.459999999999994,43.12278604507446,-0.011741900634765568,True,0.1,10,0,8
54,52.751999999999995,52.18000000000001,43.063130140304565,0.003992462158203125,True,0.1,10,0,8
55,52.402,51.92,43.01834535598755,0.014430703735351536,True,0.1,10,0,8
56,52.48199999999999,52.080000000000005,43.023613691329956,0.004667681884765606,True,0.1,10,0,8
57,53.146,52.629999999999995,43.47587966918945,-0.007540710449218802,True,0.1,10,0,8
58,53.513999999999996,52.28,43.00367784500122,0.0025325958251953386,True,0.1,10,0,8
59,53.504,52.76,42.79001021385193,-0.0033611114501952864,True,0.1,10,0,8
60,53.784,53.169999999999995,44.39583349227905,-0.006228491210937515,True,0.1,10,0,8
61,53.446000000000005,52.800000000000004,44.05769634246826,0.0066376098632813015,True,0.1,10,0,8
62,54.1,53.05,43.17251920700073,0.0005064636230468711,True,0.1,10,0,8
63,54.598,53.55,43.39185166358948,-0.010759576416015548,True,0.1,10,0,8
64,54.398,53.25,42.64009881019592,0.008022790527343782,True,0.1,10,0,8
65,53.474,52.65,43.46571707725525,0.018708062744140587,True,0.1,10,0,8
66,54.788000000000004,53.6,43.191112995147705,-0.00036301269531255895,True,0.1,10,0,8
67,54.616,53.459999999999994,43.17527103424072,0.007817874145507896,True,0.1,10,0,8
68,54.800000000000004,53.25,43.17277646064758,0.0034071350097656604,True,0.1,10,0,8
69,54.230000000000004,53.26,43.15737843513489,0.016524061584472706,True,0.1,10,0,8
70,54.794,53.26,43.28952717781067,0.014229231262207032,True,0.1,10,0,8
71,54.56999999999999,53.13,42.754164695739746,0.016947656249999988,True,0.1,10,0,8
72,54.832,53.510000000000005,43.45588207244873,0.006829383850097637,True,0.1,10,0,8
73,55.322,53.92,44.10346341133118,-0.0028650512695312267,True,0.1,10,0,8
74,54.882,52.86,43.263766050338745,0.01729492950439453,True,0.1,10,0,8
75,55.566,53.910000000000004,42.965758323669434,-0.0006421005249023004,True,0.1,10,0,8
76,55.474000000000004,53.68000000000001,43.457717418670654,0.009398442077636737,True,0.1,10,0,8
77,54.949999999999996,53.15,43.3786461353302,0.020563233947753945,True,0.1,10,0,8
78,55.30199999999999,53.510000000000005,43.24665451049805,0.0154751937866211,True,0.1,10,0,8
79,55.788000000000004,53.66,43.457823753356934,0.007430284118652297,True,0.1,10,0,8
80,55.891999999999996,53.510000000000005,42.83082675933838,0.01470361938476561,True,0.1,10,0,8
81,56.428,54.26,43.00801086425781,0.003542932128906262,True,0.1,10,0,8
82,55.998000000000005,54.0,43.50818157196045,0.021321153259277324,True,0.1,10,0,8
83,55.635999999999996,53.7,43.26555299758911,0.013160658264160175,True,0.1,10,0,8
84,56.264,53.53,44.60368800163269,0.008997727966308577,True,0.1,10,0,8
85,56.688,54.300000000000004,42.763243436813354,-0.003453662109374989,True,0.1,10,0,8
86,56.35,53.97,43.38718318939209,0.010406942749023429,True,0.1,10,0,8
87,56.264,54.05,42.85701584815979,0.019078952026367224,True,0.1,10,0,8
88,57.422,54.56999999999999,43.03147888183594,-0.0035559661865234293,True,0.1,10,0,8
89,55.88999999999999,53.64,42.86994814872742,0.018733201599121153,True,0.1,10,0,8
90,56.86600000000001,54.120000000000005,43.5055410861969,0.012812623596191442,True,0.1,10,0,8
91,56.843999999999994,53.56999999999999,43.60761380195618,0.022162969970703196,True,0.1,10,0,8
92,56.54,54.03,43.25040650367737,0.019467985534667998,True,0.1,10,0,8
93,57.224,54.559999999999995,43.061869621276855,0.0008702789306641367,True,0.1,10,0,8
94,57.001999999999995,54.339999999999996,42.8611364364624,0.004874205017089839,True,0.1,10,0,8
95,56.525999999999996,53.82,43.21888971328735,0.02122157440185548,True,0.1,10,0,8
96,57.678,54.169999999999995,44.755127906799316,0.015326950073242206,True,0.1,10,0,8
97,57.01199999999999,53.92,43.03456449508667,0.01719074249267578,True,0.1,10,0,8
98,57.4,54.33,42.87397837638855,0.014529127502441374,True,0.1,10,0,8
99,57.346,54.11,43.239229679107666,0.022284403991699266,True,0.1,10,0,8
100,57.220000000000006,53.92,43.11769986152649,0.021179142761230497,True,0.1,10,0,8
101,57.544,53.94,43.62441277503967,0.01765168609619141,True,0.1,10,0,8
102,57.428000000000004,53.44,43.23451089859009,0.032736001586914074,True,0.1,10,0,8
103,56.702,53.68000000000001,42.7365448474884,0.0373227645874024,True,0.1,10,0,8
104,57.14,53.66,43.31295466423035,0.03738247833251962,True,0.1,10,0,8
105,57.854000000000006,54.52,42.9277229309082,0.014624491882324264,True,0.1,10,0,8
106,57.486000000000004,53.83,43.33736729621887,0.029855311584472678,True,0.1,10,0,8
107,57.464000000000006,53.800000000000004,45.36778903007507,0.03099430084228518,True,0.1,10,0,8
108,57.63,53.910000000000004,43.24677038192749,0.03442708740234375,True,0.1,10,0,8
109,57.738,53.75,42.63540005683899,0.032018357849121146,True,0.1,10,0,8
110,57.43000000000001,53.839999999999996,43.56234264373779,0.03997763519287112,True,0.1,10,0,8
111,57.858,53.98,42.89897656440735,0.034811415100097685,True,0.1,10,0,8
112,57.434,53.669999999999995,42.866981744766235,0.038793811035156354,True,0.1,10,0,8
113,57.977999999999994,53.89000000000001,43.21058678627014,0.035336302185058656,True,0.1,10,0,8
114,57.426,53.620000000000005,42.911537408828735,0.039863449096679736,True,0.1,10,0,8
115,58.74,54.22,42.83363127708435,0.025124926757812548,True,0.1,10,0,8
116,58.362,53.81,43.23142743110657,0.03188972320556647,True,0.1,10,0,8
117,58.077999999999996,54.1,43.33353519439697,0.028380961608886722,True,0.1,10,0,8
118,58.448,54.169999999999995,43.76668882369995,0.032332939147949304,True,0.1,10,0,8
119,58.306000000000004,53.98,44.62364935874939,0.03665575103759768,True,0.1,10,0,8
120,57.972,54.059999999999995,42.408573627471924,0.044116706848144505,True,0.1,10,0,8
121,58.084,54.09,42.86584973335266,0.035399679565429706,True,0.1,10,0,8
122,57.940000000000005,53.97,42.74691581726074,0.0478962020874024,True,0.1,10,0,8
123,58.518,54.44,43.39788007736206,0.035571681213378926,True,0.1,10,0,8
124,58.32000000000001,54.25,43.01275944709778,0.036506034851074266,True,0.1,10,0,8
125,58.886,54.50000000000001,43.27860999107361,0.03511562194824221,True,0.1,10,0,8
126,58.218,53.72,43.374794006347656,0.053960118103027366,True,0.1,10,0,8
127,58.312,53.71,43.295106649398804,0.04907638244628916,True,0.1,10,0,8
128,58.916000000000004,54.32,43.21362638473511,0.040432839965820346,True,0.1,10,0,8
129,58.230000000000004,54.02,43.36129808425903,0.052244392395019545,True,0.1,10,0,8
130,59.489999999999995,54.459999999999994,44.037304401397705,0.033859539794921956,True,0.1,10,0,8
131,58.653999999999996,54.05,42.780346632003784,0.04389347991943367,True,0.1,10,0,8
132,58.904,54.339999999999996,42.73081564903259,0.0444851715087891,True,0.1,10,0,8
133,58.928000000000004,54.2,43.00131630897522,0.04388537597656259,True,0.1,10,0,8
134,58.616,53.63,43.47943329811096,0.05923468933105473,True,0.1,10,0,8
135,58.821999999999996,53.349999999999994,43.23421931266785,0.05967630004882816,True,0.1,10,0,8
136,59.001999999999995,53.98,43.07994031906128,0.04181171417236333,True,0.1,10,0,8
137,58.888,53.71,43.14858317375183,0.051723521423339844,True,0.1,10,0,8
138,59.366,54.559999999999995,43.11988663673401,0.038040794372558605,True,0.1,10,0,8
139,58.57,53.49,42.98021411895752,0.07633723602294928,True,0.1,10,0,8
140,58.967999999999996,53.959999999999994,43.05506253242493,0.05191094360351567,True,0.1,10,0,8
141,59.830000000000005,54.24,43.146888256073,0.04141999969482426,True,0.1,10,0,8
142,58.908,53.900000000000006,43.078386306762695,0.05906303863525397,True,0.1,10,0,8
143,60.446,54.339999999999996,44.32718014717102,0.03484610137939455,True,0.1,10,0,8
144,59.89600000000001,54.339999999999996,43.14135146141052,0.04427270202636722,True,0.1,10,0,8
145,59.21999999999999,53.86,43.17212700843811,0.06923367767333985,True,0.1,10,0,8
146,59.336,54.16,43.088775396347046,0.05667008361816413,True,0.1,10,0,8
147,59.599999999999994,53.849999999999994,43.24728608131409,0.059938349914550805,True,0.1,10,0,8
148,59.67400000000001,53.89000000000001,42.97293186187744,0.06857910919189458,True,0.1,10,0,8
149,59.206,53.66,42.73688769340515,0.07124779510498054,True,0.1,10,0,8
150,59.394000000000005,54.190000000000005,43.407432079315186,0.06607930145263681,True,0.1,10,0,8
151,59.553999999999995,54.26,43.05431890487671,0.06418631439208985,True,0.1,10,0,8
152,59.148,53.63,43.43629455566406,0.07807020416259766,True,0.1,10,0,8
153,59.754,53.99,42.792218923568726,0.06479732513427741,True,0.1,10,0,8
154,59.28,54.16,43.313838481903076,0.06423623199462894,True,0.1,10,0,8
155,59.99,54.26,44.13041591644287,0.05896201324462895,True,0.1,10,0,8
156,59.768,54.24,43.06640028953552,0.0639333648681641,True,0.1,10,0,8
157,59.977999999999994,54.7,43.098721981048584,0.0561981887817383,True,0.1,10,0,8
158,59.644,54.02,42.986279249191284,0.06604175567626953,True,0.1,10,0,8
159,59.866,54.300000000000004,43.249900341033936,0.0661595138549805,True,0.1,10,0,8
160,60.187999999999995,54.56999999999999,43.18477439880371,0.04755206146240241,True,0.1,10,0,8
161,60.218,54.56999999999999,43.05257797241211,0.05825241241455079,True,0.1,10,0,8
162,59.914,54.120000000000005,43.33058571815491,0.06930686187744142,True,0.1,10,0,8
163,60.096000000000004,54.50000000000001,43.15328073501587,0.058769435119628975,True,0.1,10,0,8
164,59.45399999999999,53.900000000000006,43.25814771652222,0.0731736587524415,True,0.1,10,0,8
165,60.67,54.76,43.629297971725464,0.053881828308105464,True,0.1,10,0,8
166,60.134,54.33,45.30674076080322,0.06847264556884766,True,0.1,10,0,8
167,59.952000000000005,54.16,43.32509779930115,0.07198647613525395,True,0.1,10,0,8
168,60.046,54.06999999999999,43.011444330215454,0.07424842376708982,True,0.1,10,0,8
169,59.89600000000001,54.230000000000004,42.81373834609985,0.08173887481689457,True,0.1,10,0,8
170,59.618,54.0,43.12226748466492,0.07978382110595703,True,0.1,10,0,8
171,60.294000000000004,53.52,43.640862464904785,0.08740742034912116,True,0.1,10,0,8
172,60.804,54.730000000000004,43.555652141571045,0.058495701599121076,True,0.1,10,0,8
173,60.272000000000006,53.98,43.468482971191406,0.08112020416259771,True,0.1,10,0,8
174,59.806000000000004,53.669999999999995,43.147398710250854,0.08967687835693364,True,0.1,10,0,8
175,60.050000000000004,54.190000000000005,43.7061333656311,0.08174017181396484,True,0.1,10,0,8
176,60.962,54.35,42.97528004646301,0.08025789947509768,True,0.1,10,0,8
177,60.582,54.63,45.34626770019531,0.06487167510986329,True,0.1,10,0,8
178,60.709999999999994,54.510000000000005,43.332887172698975,0.07551952362060552,True,0.1,10,0,8
179,61.158,55.15,43.35329723358154,0.05738688201904298,True,0.1,10,0,8
180,60.541999999999994,54.54,43.174601793289185,0.0847209487915039,True,0.1,10,0,8
181,61.438,55.34,43.18572545051575,0.058666056823730495,True,0.1,10,0,8
182,60.407999999999994,54.33,42.916836977005005,0.07680821990966802,True,0.1,10,0,8
183,60.794000000000004,54.99000000000001,42.92482924461365,0.07655208282470713,True,0.1,10,0,8
184,61.024,54.74,43.48074269294739,0.07871740570068364,True,0.1,10,0,8
185,60.608,54.49,43.491310596466064,0.08503541412353517,True,0.1,10,0,8
186,61.151999999999994,55.19,43.200884103775024,0.0651530319213867,True,0.1,10,0,8
187,60.938,54.42,43.12297987937927,0.08357433929443366,True,0.1,10,0,8
188,61.339999999999996,55.13,43.081761598587036,0.06431519317626955,True,0.1,10,0,8
189,60.804,54.67999999999999,44.969059228897095,0.07475697784423825,True,0.1,10,0,8
190,61.578,54.96,42.988173723220825,0.06440738983154297,True,0.1,10,0,8
191,60.612,54.730000000000004,43.49578928947449,0.08614128265380869,True,0.1,10,0,8
192,61.09,55.059999999999995,43.32482695579529,0.07067471160888669,True,0.1,10,0,8
193,60.746,54.410000000000004,43.10542368888855,0.0908046951293946,True,0.1,10,0,8
194,60.882000000000005,54.82,43.554041385650635,0.07457204132080086,True,0.1,10,0,8
195,61.072,54.85,43.03745770454407,0.07995269012451174,True,0.1,10,0,8
196,61.448,54.53,42.73338603973389,0.08783868255615239,True,0.1,10,0,8
197,61.187999999999995,54.53,43.07295775413513,0.08100456390380865,True,0.1,10,0,8
198,61.388,54.66,43.762274503707886,0.07649408416748052,True,0.1,10,0,8
199,61.392,55.21,43.35261535644531,0.0798316421508789,True,0.1,10,0,8
200,60.68,54.48,44.80097198486328,0.08937127532958992,True,0.1,10,0,8
