round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
49,82.842,76.81,53.53007936477661,0.01271619567871094,True,0.5,5,0,8
50,83.312,76.8,52.644920110702515,0.013134066009521472,True,0.5,5,0,8
51,83.804,77.14,52.69415783882141,0.010007419586181631,True,0.5,5,0,8
52,83.93599999999999,77.27000000000001,52.43939208984375,0.0055747077941894485,True,0.5,5,0,8
53,83.94,77.29,52.14844560623169,0.010084754943847618,True,0.5,5,0,8
54,84.574,77.53,52.854307413101196,0.002694486999511736,True,0.5,5,0,8
55,84.342,77.16,52.563592195510864,0.01789847259521484,True,0.5,5,0,8
56,84.82,77.2,52.51959562301636,0.00689539642333985,True,0.5,5,0,8
57,85.174,77.39,52.533610343933105,0.003814703369140604,True,0.5,5,0,8
58,85.174,77.66999999999999,53.06058120727539,0.010756357574462893,True,0.5,5,0,8
59,84.674,77.07000000000001,52.64660048484802,0.028819368743896477,True,0.5,5,0,8
60,85.736,77.62,55.10576510429382,0.01089734420776367,True,0.5,5,0,8
61,85.59,77.58,53.031768798828125,0.01137742004394533,True,0.5,5,0,8
62,85.466,77.17,52.747376680374146,0.02541967086791992,True,0.5,5,0,8
63,86.2,77.64999999999999,52.082932472229004,0.0187286003112793,True,0.5,5,0,8
64,85.98,77.47,53.20857357978821,0.017344273376464825,True,0.5,5,0,8
65,86.506,77.74,52.27817964553833,0.017164099121093755,True,0.5,5,0,8
66,86.64,77.85,52.730347871780396,0.0170005012512207,True,0.5,5,0,8
67,86.554,77.8,52.21523833274841,0.0229083526611328,True,0.5,5,0,8
68,86.8,77.52,52.28626585006714,0.017410221862792973,True,0.5,5,0,8
69,87.348,77.82,52.10983967781067,0.013099757385253907,True,0.5,5,0,8
70,86.832,77.44,52.256882190704346,0.016005862426757812,True,0.5,5,0,8
71,87.42,78.39,52.92590594291687,0.010242031097412129,True,0.5,5,0,8
72,87.458,77.95,54.548370599746704,0.030931875610351555,True,0.5,5,0,8
73,87.742,78.24,52.55693578720093,0.01259967041015624,True,0.5,5,0,8
74,87.802,78.11,52.8602032661438,0.016438578796386726,True,0.5,5,0,8
75,87.746,77.73,52.43590235710144,0.030659277343750024,True,0.5,5,0,8
76,87.992,77.91,53.155253648757935,0.013650869750976558,True,0.5,5,0,8
77,88.16000000000001,78.03,52.737919092178345,0.02030685577392577,True,0.5,5,0,8
78,88.238,77.83,52.18649983406067,0.032162459564208976,True,0.5,5,0,8
79,88.82600000000001,77.75999999999999,51.59311556816101,0.03191248626708985,True,0.5,5,0,8
80,89.05199999999999,78.05,52.381325483322144,0.022706918334960947,True,0.5,5,0,8
81,88.488,77.74,52.51885747909546,0.03879911651611327,True,0.5,5,0,8
82,89.198,78.25999999999999,52.48120832443237,0.01329368743896484,True,0.5,5,0,8
83,88.856,78.11,54.33573389053345,0.018703865814208975,True,0.5,5,0,8
84,88.966,78.08,51.95047688484192,0.0301645004272461,True,0.5,5,0,8
85,89.39200000000001,78.46,52.713095903396606,0.022474125671386715,True,0.5,5,0,8
86,88.788,77.8,52.15359592437744,0.02995495147705076,True,0.5,5,0,8
87,89.44800000000001,78.03999999999999,52.69397473335266,0.028006998443603503,True,0.5,5,0,8
88,89.818,78.53,52.62341785430908,0.03096519393920898,True,0.5,5,0,8
89,88.936,78.03,52.26965355873108,0.039893502044677745,True,0.5,5,0,8
90,89.544,78.16,52.147958755493164,0.035289763641357406,True,0.5,5,0,8
91,90.216,78.2,52.55075716972351,0.028748700714111307,True,0.5,5,0,8
92,89.938,78.43,51.846476554870605,0.019606276702880863,True,0.5,5,0,8
93,89.576,78.33,52.55378842353821,0.039962255859375004,True,0.5,5,0,8
94,90.19,78.53,52.88688397407532,0.023233960723876936,True,0.5,5,0,8
95,90.522,78.52,53.2199649810791,0.02337785415649416,True,0.5,5,0,8
96,90.648,78.48,52.37183928489685,0.024711148834228536,True,0.5,5,0,8
97,90.838,78.45,52.37751340866089,0.02833277435302737,True,0.5,5,0,8
98,90.49000000000001,78.56,53.08641266822815,0.03230390396118166,True,0.5,5,0,8
99,90.74799999999999,78.77,52.022794246673584,0.01624483108520509,True,0.5,5,0,8
100,90.69,78.66,52.51999020576477,0.031947123718261715,True,0.5,5,0,8
