round,acc_train,acc_test,round_time_sec,mean_FgT_loss
1,42.513059464872775,18.601158356666566,78.69504684396088,0.0
2,48.152316241657736,23.51124725341797,78.06503747869283,0.5218467712402344
3,50.78228736882059,26.30556297302246,77.82120755128562,-0.06843268871307373
4,52.400695248991134,28.252289867401124,77.578250114806,-0.41002710660298664
5,53.761134043873334,29.773370122909547,77.14315462205559,-0.38715577125549316
6,54.884528161331765,31.463160037994385,77.08336943015456,-0.37271699905395506
7,56.07942336095321,33.290341997146605,79.41189536452293,-0.6558312972386678
8,56.81798058876958,34.37803058624267,78.5273352637887,0.2986287219183786
9,57.67349471094288,35.054552745819095,77.3577971952036,0.19499923288822174
10,58.37963880105407,36.416688966751096,79.4502032250166,0.0654370387395223
11,59.24706911556412,37.704741382598876,79.03234727587551,-0.4275421857833862
12,59.637758267343656,38.25397357940674,78.85377616714686,-0.40611141378229315
13,60.491228093252836,39.1611665725708,79.81580024585128,-0.48985836903254193
14,61.38375626580773,40.1323410987854,77.47453189082444,-0.48880038811610294
15,61.944994816140635,41.33384966850281,81.26063818950206,-0.6504396285329547
16,62.64538989025389,41.70763745307922,78.31707599107176,0.1873882532119751
17,62.92283581320934,42.43298778533936,78.20794609747827,-0.5158366784453392
18,63.55356688773901,43.08223328590393,77.13177285902202,-0.5057963132858276
19,64.43468299139047,44.504983806610106,78.01435459125787,0.023572391933865018
20,64.75724610862298,44.29519119262695,78.17456551175565,-0.5258293465564126
21,65.58231384629309,45.6923490524292,79.67662434373051,0.10448881387710571
22,66.04093258642176,46.181303882598876,78.1910329144448,-0.1225889523824056
23,66.28272204586466,47.10028285980225,77.58932190109044,-0.40896124189550226
24,67.10155963505755,47.296268939971924,78.88222927227616,-0.3735802691915761
25,67.76794715184795,47.95123910903931,79.57995670009404,-0.2585242688655853
26,68.24502941712274,49.24164867401123,78.19188238866627,-0.057378172874450684
27,68.31492821188012,48.664466571807864,78.94186357036233,-0.22672040645892805
28,68.82263995062769,49.81984100341797,81.01615060027689,-0.4763371988579079
29,69.33754139052368,51.0146146774292,78.5840614149347,-0.6272748453276498
30,69.61419045826237,50.97858285903931,78.46393277030438,-0.43142740068764523
31,70.5049173117921,51.71976013183594,77.87606790661812,-0.4199913541475932
32,70.47018786745483,52.60405445098877,78.01946741063148,-0.4000316704473188
33,70.85303564723509,52.99939384460449,78.02969135437161,-0.7297714445739985
34,71.29488775855982,53.23848323822021,78.77839647512883,-0.5612436858090487
35,71.34178123081026,53.82610425949097,77.86777551751584,-0.7262273641193614
36,71.76312475412799,53.73518304824829,80.34634061809629,-0.030435347557067872
37,72.13787447676782,54.182718181610106,78.07148017268628,-0.7336602674590217
38,72.69224874820375,54.79088077545166,78.80982203409076,-0.031390067693349476
39,73.05871397034133,54.40362319946289,77.75336173456162,-0.6748093539162686
40,73.35804489111891,55.162984943389894,79.08150512073189,-0.48859651883443195
41,73.4294836696757,56.18197727203369,80.2995287347585,-0.6110268220305443
42,73.6211924822359,56.556101608276364,78.64903120975941,-0.7589390873908997
43,74.00179215412297,56.7719557762146,78.94935236498713,-0.15017572329157874
44,74.2338898917769,57.36395454406738,78.4894334608689,-0.2586045403813207
45,74.73242659959739,57.790274429321286,79.56297205854207,-0.6438065564090555
46,74.62583559965321,57.51313304901123,79.19085494801402,-0.6658340295155843
47,75.10773943404321,58.290342044830325,77.2128385361284,-0.08797341585159302
48,75.25759277991264,58.23646278381348,80.85569597873837,-0.3536314824794201
49,75.59574363567229,58.63550643920898,78.57491509336978,-0.5715360542138418
50,75.66318995953876,58.89985179901123,79.5868473900482,-0.48699676017371973
51,75.71520852358813,59.77033929824829,78.86975646484643,-0.7168339478969574
52,75.8595516326086,59.87001600265503,77.59269033558667,-0.2366112657621795
53,76.37597447652486,58.79411382675171,77.95465664938092,-0.514062606371366
54,76.42914832934608,59.61442604064941,78.84313458856195,-0.5488008541880913
55,76.56798447359162,60.699420833587645,80.97277602925897,-0.4010416324491854
56,77.09303735264702,60.98531799316406,80.06919450871646,-0.7503247651186856
57,76.94168991538717,61.20689659118652,78.10859776940197,-0.4023514507072313
58,77.18878116270362,61.635573863983154,78.3690557749942,-0.6474561659913314
59,77.68797690556497,61.56216306686402,78.77360414993018,-0.7336685410861311
60,77.48132940835299,62.164264392852786,78.48035430908203,-0.271996390011351
61,78.05318496680889,61.527478504180905,80.06705348473042,-0.4641761213541031
62,78.1359005947228,62.41177244186402,77.61899386812001,-0.23674895138037008
63,78.41932718828002,62.07098579406738,78.22527957335114,-0.20484695319206483
64,78.5469538629452,63.362405395507814,78.61457368638366,-0.7100053003856114
65,78.59150400875131,63.5550238609314,79.15019959304482,-0.5438297167420387
66,78.93691514027813,64.01165142059327,78.20167666207999,-0.2533041990720309
67,79.08524131857006,64.39049005508423,81.17733020801097,-0.46240494829235657
68,79.28327338501197,63.85371761322021,75.5011869519949,-0.6846782333815276
69,79.16499647829693,64.29451780319214,76.25319444108754,-0.4385912768981036
70,79.44954041162552,64.52956590652465,76.4558907886967,-0.45445590433867084
71,79.61450498530529,65.97959308624267,75.43633593712002,-0.6316298510347094
72,79.80232735017066,64.90436429977417,75.64945037756115,-0.5519197037522222
73,79.9145551629596,65.31889791488648,76.23910767398775,-0.6101881720953517
74,80.17809863394754,65.30812215805054,76.71569454297423,-0.7066775119467957
75,80.10079183975235,65.21753740310669,76.54546768963337,-0.6647644896765013
76,80.56533808880745,66.0678204536438,75.87721485830843,-0.6438485209147136
77,80.5793010145883,66.20992727279663,75.33579101972282,-0.5075993537902832
78,80.7657778134222,66.61738967895508,75.71470526233315,-0.4307231167694191
79,81.21055334602485,65.94928607940673,75.94185761734843,-0.45322583042658293
80,81.10762973134312,66.70561714172364,76.1832998469472,-0.31458286620393583
81,81.2021887199838,66.70460653305054,76.61163281649351,-0.30345003232359885
82,81.32097469172206,67.30805501937866,75.39434362575412,-0.6401840602910077
83,81.41158745496756,67.68184261322021,76.14140115119517,-0.61608620278719
84,81.71410342164592,67.51582736968994,76.0527990879491,-0.6500376409076782
85,81.68543170932958,68.3950698852539,76.37159175891429,-0.5789344289473125
86,81.87609321672598,67.95864791870117,75.50909837242216,-0.5908894339028526
87,81.8598744289439,67.50134716033935,77.22044935170561,-0.5988858612470849
88,81.7249649292863,67.58553333282471,76.19588693603873,-0.48425510080381373
