run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SL - CIFAR-10 α=0.1.csv,SL - CIFAR-10 α=0.1.csv,0.0862532919974782,-1.3854091167449951,76.4264444593799,12872.743621051311,116.49175367413552
SFLV2 + Projected - CIFAR-10 α=0.1.csv,SFLV2 + Projected - CIFAR-10 α=0.1.csv,-0.3911970410514716,-0.9856214006954336,-12.85813700454603,15124.218142360449,46.638130981932676
SL + Projected on CIFAR-10 α=0.1.csv,SL + Projected on CIFAR-10 α=0.1.csv,0.2454635797433517,-0.7054293060302734,16.17314407187787,14525.61016562581,51.276392901490624
Centralize Baseline - CIFAR-10.csv,Centralize Baseline - CIFAR-10.csv,-0.3423148652716498,-0.3584076530946408,-62.6407363353987,1448.1001586634666,0.0
FL - CIFAR-10 α=0.1.csv,FL - CIFAR-10 α=0.1.csv,-0.2688376340434779,-0.2757955672209745,-45.16346377342092,9220.115231858566,0.0
SFLV2 - CIFAR-10 α=0.1.csv,SFLV2 - CIFAR-10 α=0.1.csv,-0.1312057588567685,-0.2550708303848902,-30.363799220295153,9570.813126314431,0.0
FOT - CIFAR-10 α=0.1.csv,FOT - CIFAR-10 α=0.1.csv,0.007184619140625,-0.0804313049316406,-0.4487312072753889,9926.764654636383,0.30125326843261324
