run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SFLV2 + Projected - CIFAR-10 α=0.1 - Late Cut.csv,SFLV2 + Projected - CIFAR-10 α=0.1 - Late Cut.csv,-0.2704904606593913,-1.869986116886139,-117.06853068721625,14004.405948806554,2.9634739577770235
SFLV2 + Projected - CIFAR-10 α=0.1 - Mid Cut.csv,SFLV2 + Projected - CIFAR-10 α=0.1 - Mid Cut.csv,0.5298114200333255,-1.6340766350428264,-2.8947130688234317,16574.60378371086,78.71802540905558
SFLV2 + Projected - CIFAR-10 α=0.1 - Early Cut.csv,SFLV2 + Projected - CIFAR-10 α=0.1 - Early Cut.csv,1.5133847153965552,-1.6014345208803813,-34.63849113196418,21068.37425372284,87.36556090344916
