round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,67.17060562103512,38.00612893104553,77.2268866468221,0.0,True,8,4096,0.5,10,0.01,0.01,1234
2,76.18653820046981,52.3026668548584,78.20479978434741,0.10597491264343262,True,8,4096,0.5,10,0.01,0.01,1234
3,78.97986164254604,54.817483806610106,76.91493683122098,-0.5766888856887817,True,8,4096,0.5,10,0.01,0.01,1234
4,81.91056230967335,59.804014110565184,77.72103404067457,-0.14974053700764975,True,8,4096,0.5,10,0.01,0.01,1234
5,83.08820609627595,60.62836751937866,78.02163485996425,-0.18852514028549194,True,8,4096,0.5,10,0.01,0.01,1234
6,84.22205872697818,61.7763334274292,78.17605928331614,-0.5293678522109986,True,8,4096,0.5,10,0.01,0.01,1234
7,86.02157229951837,65.91460161209106,79.45601492747664,-0.5026750564575195,True,8,4096,0.5,10,0.01,0.01,1234
8,85.99449794300963,64.59893598556519,76.88770119845867,-0.5177182725497654,True,8,4096,0.5,10,0.01,0.01,1234
9,86.86871273218972,65.50612850189209,76.32441249862313,-0.475407674908638,True,8,4096,0.5,10,0.01,0.01,1234
10,88.64095902359111,67.57576751708984,76.13426609523594,-0.10465281539493138,True,8,4096,0.5,10,0.01,0.01,1234
11,89.68443422578896,68.2947196006775,76.13482937216759,0.1762187123298645,True,8,4096,0.5,10,0.01,0.01,1234
12,88.63209779917472,66.58001050949096,76.66589271090925,-0.36854170669208874,True,8,4096,0.5,10,0.01,0.01,1234
13,90.52172582148314,69.70400056838989,75.70280492305756,-0.431481013695399,True,8,4096,0.5,10,0.01,0.01,1234
14,91.55696234937098,71.15571088790894,75.7218390647322,-0.0168152772463285,True,8,4096,0.5,10,0.01,0.01,1234
15,92.07812445880114,71.20117197036743,75.74821219593287,-0.3378532826900482,True,8,4096,0.5,10,0.01,0.01,1234
16,92.96560179618582,71.94100217819214,76.26802328042686,-0.3468078335126241,True,8,4096,0.5,10,0.01,0.01,1234
17,92.89010136146845,72.55960397720337,76.97947975806892,-0.4223404861986637,True,8,4096,0.5,10,0.01,0.01,1234
18,93.47760600255346,72.33398447036743,75.6581204328686,-0.36187295703326955,True,8,4096,0.5,10,0.01,0.01,1234
19,93.4706925153857,72.33869886398315,79.84202349558473,0.187093092335595,True,8,4096,0.5,10,0.01,0.01,1234
20,94.3796718420123,73.0455280303955,81.19152440875769,-0.27508288308193807,True,8,4096,0.5,10,0.01,0.01,1234
21,94.28554652086586,73.01589450836181,76.65394092351198,-0.24047062993049623,True,8,4096,0.5,10,0.01,0.01,1234
22,93.7877204893594,73.1068157196045,77.25097235105932,-0.1841572778565543,True,8,4096,0.5,10,0.01,0.01,1234
23,94.04270928474168,72.70945606231689,76.28413061983883,-0.2722880406813188,True,8,4096,0.5,10,0.01,0.01,1234
24,94.79331395483369,73.60755634307861,75.51019656285644,-0.07056131570235542,True,8,4096,0.5,10,0.01,0.01,1234
25,95.01768972962275,73.95676193237304,77.31853902898729,-0.13449071596066156,True,8,4096,0.5,10,0.01,0.01,1234
26,95.58751229456811,73.46511306762696,77.61665144562721,-0.14839064836502075,True,8,4096,0.5,10,0.01,0.01,1234
27,95.92796014717023,73.72306041717529,77.62335638701916,-0.195357267673199,True,8,4096,0.5,10,0.01,0.01,1234
28,95.95624417300661,74.23188285827636,76.07533241435885,-0.31192972924974227,True,8,4096,0.5,10,0.01,0.01,1234
29,95.74341534701631,74.9720500946045,76.57171067409217,-0.17499549686908722,True,8,4096,0.5,10,0.01,0.01,1234
30,95.75019637163986,74.60634422302246,76.82725352421403,-0.16276446498673539,True,8,4096,0.5,10,0.01,0.01,1234
31,95.86699997144873,74.75215492248535,76.76042543910444,-0.19355863134066265,True,8,4096,0.5,10,0.01,0.01,1234
32,95.8699481603937,74.59253787994385,77.76294654235244,-0.2168453162716281,True,8,4096,0.5,10,0.01,0.01,1234
33,96.52540117604784,75.26501865386963,76.16380234248936,-0.28480170108377934,True,8,4096,0.5,10,0.01,0.01,1234
34,96.70360496058069,75.25491638183594,76.40605775080621,-0.04799552036054207,True,8,4096,0.5,10,0.01,0.01,1234
35,96.3078246285003,75.31957149505615,76.58505642041564,-0.24840329675113454,True,8,4096,0.5,10,0.01,0.01,1234
36,96.65640555879581,74.63261051177979,76.68356454372406,-0.07206882238388061,True,8,4096,0.5,10,0.01,0.01,1234
37,97.03170283111135,76.07152442932129,77.56216851621866,-0.0525385836760203,True,8,4096,0.5,10,0.01,0.01,1234
38,96.37416889525362,74.66426448822021,76.01662336289883,-0.06248523899026819,True,8,4096,0.5,10,0.01,0.01,1234
39,97.36311297025506,76.96928844451904,75.33898196555674,-0.017834864164653578,True,8,4096,0.5,10,0.01,0.01,1234
40,97.18418264060452,76.58203125,77.13091982528567,0.022168084596976254,True,8,4096,0.5,10,0.01,0.01,1234
41,97.00846103721383,74.8589035987854,78.20502612181008,-0.24258213639259338,True,8,4096,0.5,10,0.01,0.01,1234
42,96.72952485689868,75.83883304595948,77.51763110607862,0.13238303981176236,True,8,4096,0.5,10,0.01,0.01,1234
43,97.45863564955026,75.46706657409668,76.27745903842151,-0.21179804915473574,True,8,4096,0.5,10,0.01,0.01,1234
44,96.80275513082802,75.47245407104492,76.00540083274245,-0.14431082093438438,True,8,4096,0.5,10,0.01,0.01,1234
45,97.39355247398804,76.60391960144042,76.77265138365328,-0.10907246714288538,True,8,4096,0.5,10,0.01,0.01,1234
46,97.46003765315928,75.9603988647461,76.97824730724096,0.09586373964945476,True,8,4096,0.5,10,0.01,0.01,1234
47,97.45125980040147,76.23349933624267,77.5342439506203,-0.05496155438215836,True,8,4096,0.5,10,0.01,0.01,1234
48,97.27839447731762,76.14493522644042,75.92787371203303,0.1752899225721968,True,8,4096,0.5,10,0.01,0.01,1234
49,97.53674604964881,76.20723323822021,80.28099957294762,-0.07979251816868782,True,8,4096,0.5,10,0.01,0.01,1234
50,97.20584536110744,75.27310085296631,84.93656710162759,-0.0855803234236581,True,8,4096,0.5,10,0.01,0.01,1234
51,97.1642496231993,74.93702840805054,77.0491501018405,-0.042950352430343626,True,8,4096,0.5,10,0.01,0.01,1234
52,97.63801045674396,76.12473068237304,78.04356816783547,-0.09227630203845454,True,8,4096,0.5,10,0.01,0.01,1234
53,97.55938888420702,77.00666751861573,75.76571532152593,-0.20191917625757363,True,8,4096,0.5,10,0.01,0.01,1234
54,98.0926695099271,76.84907035827636,76.58124034292996,0.0009218656791830963,True,8,4096,0.5,10,0.01,0.01,1234
55,97.53038159515643,76.83728427886963,77.16569546796381,0.03033963397697166,True,8,4096,0.5,10,0.01,0.01,1234
56,97.17311020088886,75.71760520935058,76.80724660493433,0.0014968037605285645,True,8,4096,0.5,10,0.01,0.01,1234
57,97.82973623749291,77.0538116455078,77.40380740724504,0.07441215217113495,True,8,4096,0.5,10,0.01,0.01,1234
58,97.97410375982294,77.70474128723144,76.11694017983973,0.0565993493063408,True,8,4096,0.5,10,0.01,0.01,1234
59,97.97732574015048,75.73679943084717,76.42520025372505,-0.25752377921137315,True,8,4096,0.5,10,0.01,0.01,1234
60,98.06830865912288,76.97535018920898,77.15664433315396,0.23851812188908206,True,8,4096,0.5,10,0.01,0.01,1234
61,98.3144133788005,77.11408939361573,76.93604728765786,-0.2572543015082677,True,8,4096,0.5,10,0.01,0.01,1234
62,98.2215883934849,76.67497291564942,77.22788385115564,-0.241181203576385,True,8,4096,0.5,10,0.01,0.01,1234
63,97.70433537580038,75.94322452545165,75.95981967635453,0.034580117271792506,True,8,4096,0.5,10,0.01,0.01,1234
64,97.18364278484128,76.80091590881348,76.1877433732152,-0.1707259208436996,True,8,4096,0.5,10,0.01,0.01,1234
65,97.89742319946112,77.21275577545165,77.08560812287033,-0.1824532663449645,True,8,4096,0.5,10,0.01,0.01,1234
66,97.92873299199223,77.66938285827636,76.28852791339159,-0.07593257610614483,True,8,4096,0.5,10,0.01,0.01,1234
67,97.91901045697647,77.0814250946045,77.60130553506315,-0.222051228537704,True,8,4096,0.5,10,0.01,0.01,1234
68,98.21434873007505,76.90699081420898,75.98770159855485,0.118369509035082,True,8,4096,0.5,10,0.01,0.01,1234
69,98.10149377800425,77.22083778381348,75.715087832883,-0.1014392358415267,True,8,4096,0.5,10,0.01,0.01,1234
70,97.85478252807674,76.86355056762696,76.14685250259936,0.034452471180238586,True,8,4096,0.5,10,0.01,0.01,1234
71,98.34582563668762,76.63860454559327,76.83016489073634,0.32307120050702776,True,8,4096,0.5,10,0.01,0.01,1234
72,98.04870272504567,77.63873901367188,76.75087970495224,-0.04242147610221111,True,8,4096,0.5,10,0.01,0.01,1234
73,98.23385472005111,77.5990032196045,76.22157616913319,-0.16421511520942053,True,8,4096,0.5,10,0.01,0.01,1234
74,98.38436025645535,78.12264270782471,75.56143082678318,-0.16544045079244327,True,8,4096,0.5,10,0.01,0.01,1234
75,98.35287362733392,77.33735189437866,76.29793923720717,-0.010782337672001607,True,8,4096,0.5,10,0.01,0.01,1234
76,98.67989768884848,78.68534469604492,76.38838586397469,-0.14967606822649637,True,8,4096,0.5,10,0.01,0.01,1234
77,97.44564045332103,76.49515104293823,77.03889496251941,-0.08634972493899495,True,8,4096,0.5,10,0.01,0.01,1234
78,98.50270950849873,77.7357219696045,77.0581742208451,-0.21634045707715022,True,8,4096,0.5,10,0.01,0.01,1234
79,98.66858217931701,77.66702575683594,75.87250274419785,0.04934494006328094,True,8,4096,0.5,10,0.01,0.01,1234
80,98.17641986186344,77.43164024353027,76.75064954906702,-0.18275829508334776,True,8,4096,0.5,10,0.01,0.01,1234
81,98.31011602716302,78.37250804901123,77.32126411609352,0.00922953188419342,True,8,4096,0.5,10,0.01,0.01,1234
82,98.63658328040245,77.9037582397461,76.97765544988215,0.005386891924304727,True,8,4096,0.5,10,0.01,0.01,1234
83,98.6890992212952,77.26764516830444,75.98155081272125,-0.08469031133302828,True,8,4096,0.5,10,0.01,0.01,1234
84,98.27209201155347,77.3525053024292,76.11568357422948,-0.01822679014091032,True,8,4096,0.5,10,0.01,0.01,1234
85,98.2826976017815,76.85984649658204,76.8905450347811,-0.15728966501497088,True,8,4096,0.5,10,0.01,0.01,1234
86,98.53204162461962,77.41480350494385,76.99976996146142,-0.06311240616966696,True,8,4096,0.5,10,0.01,0.01,1234
87,98.53164468925286,78.19470596313477,77.67819312214851,-0.04632803693760273,True,8,4096,0.5,10,0.01,0.01,1234
88,98.34957142279254,77.58317584991455,75.83980927802622,-0.0035380303174599834,True,8,4096,0.5,10,0.01,0.01,1234
89,98.79321218106183,79.16352367401123,76.73530487157404,-0.11487439477985556,True,8,4096,0.5,10,0.01,0.01,1234
90,98.29569068182789,76.98646259307861,76.39192645810544,0.18385319093639932,True,8,4096,0.5,10,0.01,0.01,1234
91,98.46604673708865,78.47353172302246,77.36595284193754,-0.048755160967508954,True,8,4096,0.5,10,0.01,0.01,1234
92,98.27155921413093,77.80576496124267,78.26195737533271,-0.0751052845965375,True,8,4096,0.5,10,0.01,0.01,1234
93,98.6895212197688,76.85041732788086,76.00925806723535,-0.1101950977159583,True,8,4096,0.5,10,0.01,0.01,1234
94,98.50277031269889,76.58809251785279,76.0830037407577,-0.20524506158726188,True,8,4096,0.5,10,0.01,0.01,1234
95,98.81794763683703,77.2036636352539,76.81334350258112,-0.09331432967743974,True,8,4096,0.5,10,0.01,0.01,1234
96,98.43914793988162,77.20635795593262,77.30790938995779,-0.09992335721066123,True,8,4096,0.5,10,0.01,0.01,1234
97,98.13623149825011,76.47528285980225,77.79363916255534,-0.09818981277445953,True,8,4096,0.5,10,0.01,0.01,1234
98,98.88651654596819,78.95979251861573,75.81120866537094,0.02122022872118606,True,8,4096,0.5,10,0.01,0.01,1234
99,98.57396271562172,78.27215766906738,76.0015876609832,-0.1319206083307461,True,8,4096,0.5,10,0.01,0.01,1234
100,99.03479913352487,78.33748607635498,76.37266377732158,-0.07046383197861489,True,8,4096,0.5,10,0.01,0.01,1234
101,98.54809365802733,77.69026107788086,75.67798463068902,-0.16106976747512816,True,8,4096,0.5,10,0.01,0.01,1234
102,98.81735811127926,78.63247528076172,77.6351889744401,-0.10809924696931744,True,8,4096,0.5,10,0.01,0.01,1234
103,98.85345536643194,78.42234630584717,75.7759595606476,-0.06351918566460703,True,8,4096,0.5,10,0.01,0.01,1234
104,98.77017923918024,78.70992660522461,76.7248937599361,-0.05266809116289454,True,8,4096,0.5,10,0.01,0.01,1234
105,98.54276615135907,75.87991647720337,76.92953519523144,-0.05758489840305769,True,8,4096,0.5,10,0.01,0.01,1234
106,98.9565201158099,79.13186950683594,84.17989050224423,-0.18729867424283708,True,8,4096,0.5,10,0.01,0.01,1234
107,98.89843065569661,77.51986770629883,77.9720732178539,-0.09017413348521826,True,8,4096,0.5,10,0.01,0.01,1234
108,98.967115797013,78.48195018768311,76.07983728684485,-0.04536885078822341,True,8,4096,0.5,10,0.01,0.01,1234
109,99.10472136624661,78.93386306762696,75.94665950722992,-0.02842403065275263,True,8,4096,0.5,10,0.01,0.01,1234
110,98.03135810282062,76.36415672302246,76.20812566392124,-0.10112959146499634,True,8,4096,0.5,10,0.01,0.01,1234
111,99.15306713579983,78.64863948822021,77.74181914702058,-0.06594943729313937,True,8,4096,0.5,10,0.01,0.01,1234
112,98.53398562131514,78.74393844604492,75.92478204146028,-0.034293776696866694,True,8,4096,0.5,10,0.01,0.01,1234
113,98.60809070384423,77.75154914855958,76.89825543574989,-0.18942165694066457,True,8,4096,0.5,10,0.01,0.01,1234
114,99.02334311982149,78.96686401367188,76.10985488072038,-0.044222732560824506,True,8,4096,0.5,10,0.01,0.01,1234
115,99.19525095612246,78.40012092590332,77.04112492501736,-0.07738814150032244,True,8,4096,0.5,10,0.01,0.01,1234
