round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
150,92.74,77.75,50.02571630477905,0.04621518402099609,True,0.5,10,0,8
151,93.314,78.56,50.063342809677124,0.028468474578857417,True,0.5,10,0,8
152,93.662,78.34,50.56713938713074,0.037882533264160134,True,0.5,10,0,8
153,93.754,78.68,51.87428379058838,0.031059899139404278,True,0.5,10,0,8
154,93.23599999999999,78.43,50.272661447525024,0.03843647232055662,True,0.5,10,0,8
155,93.646,78.48,50.62450861930847,0.031110804748535135,True,0.5,10,0,8
156,93.486,78.18,50.236234188079834,0.055931172943115226,True,0.5,10,0,8
157,93.87,78.36,50.00124764442444,0.04081429977416993,True,0.5,10,0,8
158,93.614,78.46,50.738441944122314,0.039759543609619155,True,0.5,10,0,8
159,93.272,78.85,50.45977210998535,0.04422732315063478,True,0.5,10,0,8
160,93.69800000000001,78.46,50.122406244277954,0.045865071868896504,True,0.5,10,0,8
161,93.374,78.64,50.65531945228577,0.031795509338378915,True,0.5,10,0,8
162,93.628,78.24,50.359283685684204,0.032052944183349606,True,0.5,10,0,8
163,94.14,78.72,50.35602283477783,0.02908682937622069,True,0.5,10,0,8
164,93.702,78.27,51.07193446159363,0.05177754516601565,True,0.5,10,0,8
165,93.216,78.43,51.89879584312439,0.0335572135925293,True,0.5,10,0,8
166,93.944,78.27,49.62603545188904,0.03479655151367187,True,0.5,10,0,8
167,94.00800000000001,78.53,50.0541558265686,0.04248751678466796,True,0.5,10,0,8
168,93.548,78.4,50.04488778114319,0.03911862640380857,True,0.5,10,0,8
169,94.05799999999999,78.75,50.08733320236206,0.029069723510742197,True,0.5,10,0,8
170,94.06400000000001,78.5,50.146180152893066,0.046110375213623066,True,0.5,10,0,8
171,93.748,78.71000000000001,49.99750351905823,0.04045425720214844,True,0.5,10,0,8
172,94.32000000000001,78.75999999999999,50.10184073448181,0.03363331146240234,True,0.5,10,0,8
173,94.382,78.56,50.36313772201538,0.04038428802490235,True,0.5,10,0,8
174,94.1,78.75999999999999,51.26012873649597,0.023505479431152332,True,0.5,10,0,8
175,93.294,78.59,50.29210448265076,0.03558054809570312,True,0.5,10,0,8
176,94.028,78.52,50.192402839660645,0.0379468032836914,True,0.5,10,0,8
