run_label,source,final_mean_FgT_loss,best_mean_FgT_loss,sum_mean_FgT_loss,total_time_sec,AUPF
SFLV2 + Projected - CIFAR-100 α=0.1 - Early Cut.csv,SFLV2 + Projected - CIFAR-100 α=0.1 - Early Cut.csv,-0.6452923078632834,-1.3209956884384155,-99.57542292989669,26746.452462488785,2.9438744216037853
SFLV2 + Projected - CIFAR-100 α=0.1 - Late Cut.csv,SFLV2 + Projected - CIFAR-100 α=0.1 - Late Cut.csv,-0.8206168329296399,-1.103034366796046,-182.58258782527898,16739.94435571134,0.0673360824584961
SFLV2 + Projected - CIFAR-100 α=0.1 - Mid Cut.csv,SFLV2 + Projected - CIFAR-100 α=0.1 - Mid Cut.csv,-0.2956778571833318,-0.9669167654854912,-35.58090247812891,17672.505931683816,12.101785661926066
