round,acc_train,acc_test,round_time_sec,mean_FgT_loss
1,20.651063492093016,3.352976840734482,81.00541982986033,0.0
2,26.188933249951084,4.658876603841781,84.35321257449687,0.15883731842041016
3,29.590284804626226,5.404431569576263,80.49099215120077,-0.49814581871032715
4,31.534836136035075,6.144261837005615,84.87840533535928,-0.4822300275166829
5,32.529125341097085,6.621430510282517,88.43546707183123,-0.5905171632766724
6,34.16234516956922,6.840315186977387,91.60491104703397,-0.8111200332641602
7,35.90774529141631,7.283135771751404,90.15616185683757,-0.6242818832397461
8,37.02379916302759,7.880185854434967,84.63638343196362,-0.9669167654854911
9,37.69520235236311,8.114560890197755,85.00893333461136,-0.5484080910682678
10,38.886661656414084,8.114560890197755,86.47479534335434,-0.847022639380561
11,40.45352044994597,8.632139015197755,90.55694590136409,-0.6416793823242187
12,40.98961105161858,8.887728989124298,87.93680742383003,-0.8248548290946267
13,42.278050923789344,9.2746497631073,84.35187923721969,-0.4023372729619344
14,42.8158720765728,9.487473046779632,85.37849367689341,-0.8118467514331524
15,43.69654781627903,9.646753752231598,88.66573535650969,-0.740571107183184
16,45.221294527862185,10.19396550655365,95.128048973158,-0.5686529795328776
17,45.49892090463696,10.730401384830476,89.70260128937662,-0.7124090045690536
18,46.42116057632804,11.053003740310668,83.73676173761487,-0.6659882349126479
19,47.77111319062901,10.94356141090393,84.81428647693247,-0.5964653624428643
20,48.38011394159013,11.630859386920928,88.11650505848229,-0.5692896968440005
21,49.11118701212935,11.236193430423736,91.32697273604572,-0.6687327980995178
22,50.451501764415696,12.10567079782486,90.52951870020479,-0.6821641127268473
23,50.97906564267459,12.146080279350281,81.70621418114752,-0.8439716642553156
24,51.93425610933033,12.4067214012146,84.62124789785594,-0.6080123548922332
25,52.13059763447213,13.345231652259827,94.26679204963148,-0.6203087369600931
26,53.18880518445853,13.002087807655334,89.93539740145206,-0.5912596321105957
27,53.772772949297156,13.332435297966004,92.21816962771118,-0.5435109321887677
28,54.46128332972829,13.479256439208985,87.78769708424807,-0.6680327079914234
29,54.92188497685676,13.903219294548034,84.01118905562907,-0.47713289090565275
30,56.53864663929492,13.666487050056457,88.12185060232878,-0.5038277034101815
31,57.14435751888452,14.074286103248596,92.21397267188877,-0.44140541553497314
32,57.56511255893097,14.384092116355896,93.77991113625467,-0.6099106727107879
33,58.35116760889887,14.715786600112915,81.83798620849848,-0.6994759738445282
34,58.64714392128341,14.847117400169372,83.62393963243812,-0.6654589898658522
35,59.6369673918234,14.8578932762146,92.36003086343408,0.0001616828581866096
36,59.94050998304641,15.011112594604493,91.07558163441718,-0.34682645797729494
37,60.36899358978709,15.669113707542419,91.21945516765118,-0.34513795375823975
38,61.859550236077396,15.925040435791015,86.12867365218699,-0.339300368283246
39,61.945847107017265,15.866446661949158,83.40928485896438,-0.45219753917894867
40,62.28275717654968,16.207233285903932,87.93586347531527,-0.5970691167391263
41,63.79203310876021,16.550377130508423,92.97804614249617,-0.7147468626499176
42,63.0453513420519,16.72582166194916,86.94453666266054,-0.06427524729472835
43,64.80868121870063,16.602235913276672,83.59330800827593,-0.7053453297842116
44,64.81227690075296,16.455414819717408,88.0949965743348,-0.03285842163618221
45,65.20373745757965,16.958849668502808,87.82042835187167,-0.06510004130276767
46,65.78757458800325,17.059536600112914,91.1588296527043,-0.120405642191569
47,66.65045956677507,17.04674026966095,87.74734720308334,-0.10248920191889224
48,66.6914179854835,17.53266429901123,83.85675132274628,-0.2834813188999257
49,67.28624661448546,17.81081626415253,83.88136124517769,-0.29039913912614185
50,68.096921826258,17.979862570762634,87.97167032957077,-0.35297377255498147
51,68.56055560513641,18.037109398841856,90.93346142489463,-0.14984609603881835
52,69.00701742817805,18.33344554901123,87.13182544894516,0.1204221996606565
53,69.4998713053854,18.428407859802245,85.06397799123079,-0.08831490920140193
54,69.99854537381087,18.246901941299438,84.71849277615547,-0.16668088481111346
55,70.50361802775278,18.704202580451966,88.88106531463563,-0.2584944080423426
56,70.506257994362,18.92611801624298,91.86163901723921,-0.6181343338706277
57,71.56228449340786,19.01198806762695,89.66588946245611,-0.061599901744297574
58,71.78871582215677,19.252424573898317,85.063512458466,-0.013010096131709585
59,72.48584969787117,19.228515577316283,83.76102209091187,0.024465700675701273
60,72.41240443120823,19.108970880508423,87.99659699294716,0.01981479838743048
61,72.92708475211971,19.131196045875548,90.6686331089586,-0.624593190352122
62,73.2534828645294,19.371632504463197,90.04310817364603,0.011986693397897189
63,73.73304428315319,19.654162168502808,83.9033658336848,-0.5388279653364613
64,74.73690319598826,19.26724135875702,83.10703415609896,-0.5472062920767163
65,74.34260482914715,19.80637123584747,87.8697359142825,0.12867064401507378
66,75.56315785115424,19.86530170440674,91.03664841502905,0.03788418403038612
67,75.57487522954216,19.928609943389894,86.7320576524362,-0.644669568899906
68,76.18601304486714,20.11920795440674,81.81762126460671,0.30508389045943074
69,76.42689726039774,20.5778555393219,83.60641291737556,-0.6178481228211347
70,76.55546062444193,20.225619626045226,87.66623990051448,-0.5163317106772161
71,77.04339583905967,20.437095832824706,90.83458217978477,-0.4935437032154628
72,77.9801146106914,20.512190198898317,92.09608210437,0.22202441054330746
73,77.73289061005684,20.76946392059326,87.69574896711856,-0.2967873182561662
74,78.34415203826845,20.55495686531067,87.4001826280728,-0.105316697734676
75,78.52862880910334,21.023033356666566,88.20680079422891,-0.562608190484949
76,78.9728314886612,20.773841667175294,90.80041699670255,-0.5296099122365315
77,79.96538501370802,21.044585084915163,89.51803874969482,-0.11342645632593255
78,79.65314856441026,21.1344961643219,85.91406021732837,-0.14021451132638113
79,79.78680532176391,21.27761309146881,86.95932824257761,-0.1458052824705075
80,80.87242399558376,21.452047395706177,88.54171114694327,-0.5665889510625526
81,80.96499525129592,21.354391241073607,92.42498245183378,-0.5144257426261902
82,80.74405896303233,21.79519124031067,90.04544289316982,0.010113698464852793
83,80.82528970361957,21.332165932655336,87.43331523798406,-0.4120600397993879
84,81.8517097888816,21.451373863220216,86.86570431943983,-0.063467180872538
85,81.93162209386041,21.31465518474579,87.64276561420411,0.07481260810579572
86,81.90730583424138,21.630859303474427,90.38837650977075,0.192818686541389
87,82.88579118104778,22.021147537231446,90.81696964427829,-0.526591514432153
88,83.04445661367049,22.02586200237274,87.05100948177278,0.1675901193728392
89,83.74162357221647,21.977033948898317,87.27654264494777,0.20092234286394986
90,84.09376698975788,21.840315198898317,88.6938207698986,-0.49824133615815236
91,83.83663730880491,21.45036361217499,91.15258619375527,-0.12931516700320775
92,84.27432750765767,21.762863659858702,91.7378700375557,-0.04915108523526034
93,84.81719749878005,21.873316287994385,86.76527507789433,0.35590534106544824
94,85.0626998819374,22.202316761016846,86.10681721754372,0.08624304750914215
95,85.18875968639489,22.412109398841856,89.44521415885538,0.010169412227387124
96,85.33468337110855,21.794517731666566,91.22484150342643,-0.4495074046285529
97,85.62573030301567,22.62021815776825,91.90788893401623,0.3949700817465782
98,86.06995513241084,22.10769126415253,87.76575128082186,0.2381058648689506
99,85.59616918154802,22.129242968559264,87.71218509785831,0.5396483820311877
100,85.69389577389184,21.500538754463197,88.20292320474982,0.2708110207259053
101,86.42925846597589,21.93123652935028,90.51720068883151,0.23218515872955323
102,87.26624279395612,22.08748655319214,92.98820344079286,-0.0023989488582799932
103,87.00062993840793,22.757273721694947,87.95471533108503,0.06201538852616852
104,87.14956589227808,22.29761583805084,88.95717283710837,-0.055590080983430434
105,88.16243301020577,22.31613690853119,88.4507303899154,0.21801162683046782
106,88.11657659922682,22.921268820762634,91.30686841253191,0.127016966683524
107,88.13711317328554,22.13698806762695,91.87947954796255,-0.43300681743981706
108,87.00257122887993,22.220837783813476,87.46966540813446,0.05485549819803683
109,87.93862563437544,22.406384706497192,86.8488984927535,-0.35114214817682904
110,88.1152611708655,22.26124722957611,87.89418013580143,-0.29093744776664526
111,88.8205317070423,22.866716051101683,90.74946424365044,-0.32619371630928734
112,87.49822185418996,21.856142234802245,92.01807565335184,0.19629116960473963
113,88.86603129918532,22.560614252090453,88.12455448508263,-0.26855106226035524
114,88.89081533351414,22.437702083587645,86.6207076702267,0.13399095450882362
115,89.49977131178589,22.990638422966004,87.71723860409111,0.4298993997406541
116,89.5027401257381,22.799703621864317,90.23866353463382,0.02545336433078932
117,89.2762349867599,22.94753499031067,91.45427293609828,-0.24596807463415737
118,89.67947785721492,22.82058188915253,88.37539237365127,-0.29141065198132116
119,90.38921488251839,23.418305540084837,86.51501357648522,0.005323799989991269
120,89.63434615263267,22.789264607429505,88.86193730868399,-0.17931559105881123
121,89.9685611806513,23.022629261016846,91.75646083056927,0.23182142972946168
122,90.55136880725578,22.77141692638397,92.34187310282141,-0.00917075291152828
123,90.25629878229202,22.92126886844635,87.7544704824686,0.1801310719036665
124,91.01213082221155,22.702047395706177,86.75550150126219,0.3705713768315509
125,90.7727084745039,23.06337547302246,86.94436136912555,0.4710924933033605
126,90.68314797012331,22.979189109802245,90.58646258339286,0.12164536666870117
127,90.80602030141986,23.396416997909547,91.7155397310853,-0.08091194478292314
128,90.63635497467264,22.513133072853087,86.89848667848855,0.279875434289767
129,91.40332459836263,22.86334855556488,86.90303770452738,0.09543879143893719
130,91.00205121892722,22.96605610847473,91.33893138170242,0.41774394161017364
131,91.15900874127827,23.19504313468933,93.90388648305088,-0.2969567005450909
132,91.58206815097331,23.08762118816376,90.09630646090955,0.39845059482195905
133,92.00797501929175,23.398100757598876,85.52108854800463,0.015921973820888634
134,91.67012606066865,23.586004781723023,86.47059958707541,0.15403862107068972
135,92.31432444883174,22.540746212005615,88.69410451781005,0.03038495867999632
136,91.81442146787057,23.21356406211853,90.93432811740786,-0.4866867453963668
137,91.85672777950083,23.437499904632567,90.94795973040164,-0.07752210778348587
138,92.51048911693779,23.1782057762146,87.86042831186205,0.11173601394152119
139,92.29553683819127,23.51730875968933,86.82134086918086,0.36547202822090924
140,91.85622264462077,23.262729001045226,88.7992257848382,-0.3339738931587274
141,92.1012591462996,23.46477632522583,93.07079354859889,-0.04664165462766375
142,92.21542402972034,23.338160037994385,90.14565379265696,-0.0368027703981873
143,92.81523375912633,23.576912665367125,86.83403525594622,-0.2513140859738202
144,93.31326988667192,23.60486259460449,87.62276073265821,0.49045493219282243
145,92.31761623649037,23.45096981525421,89.63287197984755,-0.24060289727316964
146,93.09751649440366,23.159348011016846,91.73619223292917,-0.2662876688200852
147,93.48305284467308,23.58566806316376,90.8330551031977,-0.06725464618369324
148,92.74689511301395,23.608903551101683,90.86901940684766,-0.30713927015966297
149,93.13184172698439,23.412917494773865,87.10280417930335,-0.11531528266700539
150,93.18903975440669,23.31256730556488,87.77284857723862,-0.35552259899625843
151,93.12073976317494,23.82341048717499,90.16312848124653,-0.30893470287323
152,92.6523367305301,23.432785558700562,91.04186480212957,-0.17459534177716995
153,93.13254110433635,23.988752698898317,87.36177883017808,-0.29132343907105296
154,93.27775912585476,23.866514015197755,88.55451119784266,0.24758891654170417
155,93.39426057753126,23.57017776966095,88.12993909418583,0.08426582968080198
156,93.69044416785515,24.063173484802245,90.97649718169123,-0.445023315183578
157,93.32074754789889,23.873585605621336,90.69212483614683,-0.23694292092934632
158,92.54884586071503,23.794787168502808,89.5613866141066,-0.37039812810861383
159,93.55523470163408,23.875606107711793,87.93652292713523,-0.5356495395491395
160,93.19127287661118,23.388671875,87.18167184852064,0.14960161844889322
161,93.09430483405316,23.89985179901123,91.21674584597349,0.14576502591371537
162,93.7274866524342,23.908607149124144,91.17647529952228,0.20030425942462424
163,93.69559039886428,24.049366903305053,86.93919952772558,-0.0584124591615465
164,94.25170005224234,23.892443346977235,87.52260664012283,0.10073418997548109
165,93.53271023243335,23.83485984802246,87.11936784163117,0.1693407442511582
166,93.87938557756304,23.995150899887086,90.89246944151819,0.19765808510057853
167,93.68191393444141,23.432448816299438,91.2326652482152,-0.28831300821649025
168,94.00836073620019,23.584321093559264,89.2427296936512,-0.10324528545676591
169,94.52947539319011,23.698814630508423,87.31726692989469,-0.36100490178380695
170,94.20178556029406,23.988079214096068,88.59770329296589,0.20243855482022438
171,94.21795854889372,24.018049573898317,91.78201564587653,-0.6817507028579712
172,94.38942239066259,23.601831912994385,90.18677931651473,-0.30058495203653973
173,94.6695119255634,23.858432149887086,85.76019041799009,0.0818571781003198
174,93.4953584944821,23.556708002090453,85.67304769344628,-0.11215469878532983
175,94.46963202236458,24.009630823135375,87.34257868956774,0.3454908077744232
