round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,top_r,feature_mem_cap,alpha,num_users,lr_server,lr_client,seed
1,34.26082010490855,5.367389539629221,70.7671853704378,0.0,True,8,4096,0.1,10,0.001,0.001,1234
2,41.74838348054041,7.5936152815818785,71.03763053007424,-0.11374616622924805,True,8,4096,0.1,10,0.001,0.001,1234
3,46.69824811471561,8.579269909858704,70.37257138639688,-0.4475672245025635,True,8,4096,0.1,10,0.001,0.001,1234
4,49.51927641427025,9.752491915225983,71.02892199717462,-0.4958309332529704,True,8,4096,0.1,10,0.001,0.001,1234
5,52.7511902468219,10.841864240169524,72.34265183471143,-0.6034623384475708,True,8,4096,0.1,10,0.001,0.001,1234
6,55.46299295679239,11.802599692344666,73.01631554588675,-0.6914181232452392,True,8,4096,0.1,10,0.001,0.001,1234
7,57.92520646872377,12.665678858757019,71.4186970423907,-0.45199163754781085,True,8,4096,0.1,10,0.001,0.001,1234
8,60.011558927493105,13.122979521751404,70.94172876235098,-0.8883820601872036,True,8,4096,0.1,10,0.001,0.001,1234
9,61.90638129975732,14.4753502368927,71.29160677921027,-0.41872283816337585,True,8,4096,0.1,10,0.001,0.001,1234
10,64.38196765389425,15.313846969604493,72.4771255031228,-0.8509954081641303,True,8,4096,0.1,10,0.001,0.001,1234
11,65.50569941737369,15.670797419548034,73.55875674262643,-0.644481086730957,True,8,4096,0.1,10,0.001,0.001,1234
12,67.19241287911264,16.08634157180786,71.61205600388348,-0.48459469188343396,True,8,4096,0.1,10,0.001,0.001,1234
13,67.46026670522649,16.07421875,70.44277732912451,-0.5399136145909628,True,8,4096,0.1,10,0.001,0.001,1234
14,68.13874968544678,16.02707436084747,74.90873358305544,-0.49197941560011643,True,8,4096,0.1,10,0.001,0.001,1234
15,70.42539778290157,16.9807382106781,81.85456760879606,-0.5156268903187343,True,8,4096,0.1,10,0.001,0.001,1234
16,70.67962323608846,17.37136309146881,73.43587033450603,-0.2912536780039469,True,8,4096,0.1,10,0.001,0.001,1234
17,72.49928300503383,18.268453669548034,72.48568949662149,-0.5539907217025757,True,8,4096,0.1,10,0.001,0.001,1234
18,73.25927575296875,18.112203669548034,71.87400576099753,-0.3133548848769244,True,8,4096,0.1,10,0.001,0.001,1234
19,74.73200171040642,18.834859895706177,72.38228505570441,-0.28034541341993546,True,8,4096,0.1,10,0.001,0.001,1234
20,75.33213550374444,18.427397584915163,72.60394341871142,-0.3386217794920269,True,8,4096,0.1,10,0.001,0.001,1234
21,74.85995390335461,18.379579663276672,73.67579714860767,-0.47524155378341676,True,8,4096,0.1,10,0.001,0.001,1234
22,77.45739656323242,19.749797964096068,72.81957948300987,-0.4940676462082636,True,8,4096,0.1,10,0.001,0.001,1234
23,78.33773590537155,19.566271567344664,71.74758286494762,-0.6129754673350941,True,8,4096,0.1,10,0.001,0.001,1234
24,80.16359896720562,19.97642774581909,72.35121689923108,-0.4576793753582498,True,8,4096,0.1,10,0.001,0.001,1234
25,81.39319739206664,20.636449265480042,72.89737854897976,-0.30904001990954083,True,8,4096,0.1,10,0.001,0.001,1234
26,82.32402278039272,19.978448247909547,73.53107193671167,-0.3166061878204346,True,8,4096,0.1,10,0.001,0.001,1234
27,82.43173377666491,20.101697158813476,72.35571950022131,-0.2571964997511644,True,8,4096,0.1,10,0.001,0.001,1234
28,83.42730258330377,20.51892499923706,71.8236074578017,-0.4779303162186234,True,8,4096,0.1,10,0.001,0.001,1234
29,83.71642880146639,19.833984375,72.6921972669661,-0.29140526056289673,True,8,4096,0.1,10,0.001,0.001,1234
30,84.97038605087602,20.908539843559264,73.02582584414631,-0.22340527074090366,True,8,4096,0.1,10,0.001,0.001,1234
31,86.47820289030751,21.191069412231446,73.44489779695868,-0.38286686738332115,True,8,4096,0.1,10,0.001,0.001,1234
32,87.95279831400727,20.83917019367218,72.5096904952079,-0.32320907808119254,True,8,4096,0.1,10,0.001,0.001,1234
33,87.47482160272911,20.66574623584747,72.49832919612527,-0.48565275967121124,True,8,4096,0.1,10,0.001,0.001,1234
34,88.2491731323656,20.983297324180604,72.26610388606787,-0.4877052234880852,True,8,4096,0.1,10,0.001,0.001,1234
35,89.78967335872835,21.771282339096068,74.12603777647018,-0.19501624387853286,True,8,4096,0.1,10,0.001,0.001,1234
