round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
1,1.9060000000000001,1.78,45.62138628959656,0.0,True,0.1,10,0,8
2,4.2860000000000005,4.29,43.700725078582764,-0.22701970825195303,True,0.1,10,0,8
3,6.3,6.34,43.96673846244812,-0.16772324218750026,True,0.1,10,0,8
4,8.527999999999999,8.68,43.85261344909668,-0.17459049682617173,True,0.1,10,0,8
5,10.036000000000001,10.38,43.46245527267456,-0.13084376831054687,True,0.1,10,0,8
6,11.572000000000001,12.139999999999999,43.848992347717285,-0.10543390502929695,True,0.1,10,0,8
7,12.788,13.22,44.492215394973755,-0.08185641479492176,True,0.1,10,0,8
8,13.947999999999999,14.27,44.476646900177,-0.07212626953125004,True,0.1,10,0,8
9,15.018,15.920000000000002,44.20754361152649,-0.06500108642578128,True,0.1,10,0,8
10,15.76,16.650000000000002,44.84236550331116,-0.049744897460937486,True,0.1,10,0,8
11,16.058,17.23,44.03644013404846,-0.026475170898437473,True,0.1,10,0,8
12,16.348,17.39,44.14987826347351,-0.009852783203124993,True,0.1,10,0,8
13,16.28,17.549999999999997,45.39151906967163,-0.005987713623046886,True,0.1,10,0,8
14,16.747999999999998,17.65,43.99172496795654,-0.015654809570312532,True,0.1,10,0,8
15,17.188,18.05,44.00271773338318,-0.020932464599609357,True,0.1,10,0,8
16,16.919999999999998,18.11,44.156044006347656,0.0022438415527343382,True,0.1,10,0,8
17,17.112,18.22,44.20662474632263,-0.010470794677734218,True,0.1,10,0,8
18,17.562,18.5,44.13093066215515,-0.026326843261718746,True,0.1,10,0,8
19,17.904,18.83,44.37696170806885,-0.010265557861328212,True,0.1,10,0,8
20,18.474,19.21,44.158172369003296,-0.02429666748046868,True,0.1,10,0,8
21,18.14,18.87,44.443687438964844,0.01640049438476554,True,0.1,10,0,8
22,18.302,19.470000000000002,44.37997913360596,-0.01218620605468752,True,0.1,10,0,8
23,19.506,20.19,43.97961902618408,-0.04635653076171877,True,0.1,10,0,8
24,19.753999999999998,20.16,45.88554334640503,-0.008989215087890657,True,0.1,10,0,8
25,20.669999999999998,20.97,45.02935981750488,-0.03875659179687503,True,0.1,10,0,8
26,20.942,21.2,43.93067264556885,-0.02159862670898436,True,0.1,10,0,8
27,19.42,20.5,44.71358585357666,0.043678814697265714,True,0.1,10,0,8
28,21.362000000000002,22.189999999999998,44.29059863090515,-0.029711236572265598,True,0.1,10,0,8
29,21.612000000000002,22.12,44.03415560722351,-0.013467877197265565,True,0.1,10,0,8
30,22.62,23.3,43.721216440200806,-0.047303430175781355,True,0.1,10,0,8
31,22.224,22.59,44.353103160858154,0.01699089355468759,True,0.1,10,0,8
32,23.818,23.830000000000002,44.53673958778381,-0.05090386962890623,True,0.1,10,0,8
33,23.855999999999998,24.310000000000002,44.16298985481262,-0.01245151367187498,True,0.1,10,0,8
34,24.354,24.47,43.86983847618103,-0.01935040893554687,True,0.1,10,0,8
35,24.152,24.84,44.147663831710815,-0.0052208618164062415,True,0.1,10,0,8
36,25.338,24.959999999999997,46.16520380973816,-0.026979461669921802,True,0.1,10,0,8
37,25.735999999999997,25.650000000000002,43.645564794540405,-0.026885955810546935,True,0.1,10,0,8
38,26.268,26.19,44.47176265716553,-0.016198522949218842,True,0.1,10,0,8
39,26.712000000000003,26.14,44.746235609054565,-0.02105585327148418,True,0.1,10,0,8
40,26.985999999999997,26.76,44.67020320892334,-0.020836285400390776,True,0.1,10,0,8
41,27.846,27.04,44.097455978393555,-0.01710250244140621,True,0.1,10,0,8
42,28.060000000000002,27.27,44.27067518234253,-0.020733868408203193,True,0.1,10,0,8
43,28.108,27.91,44.01303005218506,-0.01747643432617183,True,0.1,10,0,8
44,28.636,28.16,44.37208151817322,-0.01532509155273436,True,0.1,10,0,8
45,29.382,28.43,44.27168369293213,-0.02427983398437501,True,0.1,10,0,8
46,29.587999999999997,28.57,44.3779034614563,-0.011968884277343772,True,0.1,10,0,8
47,29.932,29.099999999999998,45.89376664161682,-0.00890272216796877,True,0.1,10,0,8
48,30.546,29.25,43.9647855758667,-0.015911688232421818,True,0.1,10,0,8
49,31.03,29.520000000000003,43.98797678947449,-0.018428930664062548,True,0.1,10,0,8
50,31.226,29.599999999999998,44.50556826591492,-0.0003346801757811768,True,0.1,10,0,8
51,31.502000000000002,30.06,44.552069425582886,-0.021071160888671957,True,0.1,10,0,8
52,31.77,30.19,44.681374073028564,-0.010110638427734298,True,0.1,10,0,8
53,32.36,30.520000000000003,44.48595833778381,-0.015063293457031168,True,0.1,10,0,8
54,32.379999999999995,30.53,44.54455280303955,-0.008166326904297083,True,0.1,10,0,8
55,33.178000000000004,30.79,44.54103350639343,-0.012589105224609298,True,0.1,10,0,8
56,33.19,30.79,44.759132623672485,-0.004915924072265643,True,0.1,10,0,8
57,33.792,31.130000000000003,44.21910309791565,-0.012574536132812498,True,0.1,10,0,8
58,33.606,31.069999999999997,47.3147554397583,0.0041951965332031275,True,0.1,10,0,8
59,34.36,31.759999999999998,44.46050453186035,-0.01676099243164062,True,0.1,10,0,8
60,33.43,31.0,44.269371032714844,0.01881571044921877,True,0.1,10,0,8
61,34.977999999999994,31.630000000000003,44.50101375579834,-0.014536334228515635,True,0.1,10,0,8
62,35.242000000000004,31.95,45.001737117767334,-0.011718243408203132,True,0.1,10,0,8
